标题,小区,地区,房源信息,总价,单价,所在区
['城西花园 横沙地铁站满五年少税费，高层南向电梯三房'],['城西花园 '],['金沙洲'],['3室1厅 | 87.77平米 | 南 | 精装 | 高楼层(共15层) | 1999年 | 塔楼'],['248'],"['28,256元/平']",白云区
['岭南雅院，南向高层，采光好，房型方正'],['岭南雅院 '],['同德围'],['3室2厅 | 108.4平米 | 南 | 简装 | 高楼层(共9层) | 2007年 | 塔楼'],['410'],"['37,823元/平']",白云区
['御金沙 刚需3房 南向中层采光好 无遮挡'],['御金沙 '],['金沙洲'],['3室2厅 | 97.75平米 | 西南 | 其他 | 高楼层(共16层) | 2012年 | 板楼'],['420'],"['42,967元/平']",白云区
['圣雅堡大三房，户型方正，通风采光好装修保养好'],['圣雅堡 '],['罗冲围'],['3室2厅 | 103.17平米 | 南 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['258'],"['25,008元/平']",白云区
['岭南方正三房 k区三房  安静望花园  采光通风好'],['岭南新世界 '],['嘉禾望岗'],['3室2厅 | 104.29平米 | 西 | 其他 | 低楼层(共15层) | 2008年 | 塔楼'],['460'],"['44,108元/平']",白云区
['金碧三房，户型方正，中间楼层望花园，视野采光好'],['金碧新城 '],['石井'],['3室1厅 | 106.7平米 | 东南 | 精装 | 中楼层(共32层) | 2006年 | 塔楼'],['370'],"['34,677元/平']",白云区
['楼间距宽通风好，楼层好，视野宽阔，采光充足随时看房'],['岭南新世界 '],['嘉禾望岗'],['3室2厅 | 85.52平米 | 东 东南 | 精装 | 高楼层(共18层) | 2008年 | 塔楼'],['422'],"['49,346元/平']",白云区
['富力半岛花园 南北对流 3房带主套 户型方正实用'],['富力半岛 '],['罗冲围'],['3室2厅 | 89.22平米 | 东北 | 精装 | 27层 | 2002年 | 塔楼'],['338'],"['37,884元/平']",白云区
['海棠居 电梯两房 方正 采光充足 配套齐全 交通便利'],['岗贝路海棠居 '],['机场路'],['3室2厅 | 72.16平米 | 东北 | 其他 | 中楼层(共9层) | 2000年 | 塔楼'],['190'],"['26,331元/平']",白云区
['金碧雅苑 少有东南向 大三房两卫 优质房源'],['金碧雅苑 '],['黄边'],['3室2厅 | 98.21平米 | 东南 | 精装 | 18层 | 2005年 | 塔楼'],['408'],"['41,544元/平']",白云区
['南北对流 大三房 高楼层 望白云山 景观视野开阔'],['颐和山庄 '],['南湖'],['3室2厅 | 147平米 | 南 北 | 其他 | 高楼层(共24层) | 1999年 | 塔楼'],['530'],"['36,055元/平']",白云区
['云山诗意 高层大三房，高层视野开阔'],['云山诗意 '],['黄边'],['3室2厅 | 131.22平米 | 南 北 | 精装 | 高楼层(共18层) | 2008年 | 塔楼'],['525'],"['40,010元/平']",白云区
['南向三房 楼层好 户型方正实用'],['云景花园云枫苑 '],['京溪'],['3室2厅 | 108.58平米 | 南 | 简装 | 11层 | 2002年 | 塔楼'],['690'],"['63,548元/平']",白云区
['恒大绿洲，高层望江，视野开阔无遮挡'],['恒大绿洲花园 '],['金沙洲'],['3室2厅 | 192.02平米 | 南 北 | 其他 | 高楼层(共31层) | 2008年 | 塔楼'],['650'],"['33,851元/平']",白云区
['少有放盘东南向房本满五年，高层采光好，房子保养新净'],['星汇金沙花园 '],['金沙洲'],['3室1厅 | 95.79平米 | 东南 | 精装 | 高楼层(共32层) | 2014年 | 塔楼'],['320'],"['33,407元/平']",白云区
['户型方正，楼龄新，小区居住舒适度，带车位'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.3平米 | 北 | 精装 | 低楼层(共25层) | 2014年 | 塔楼'],['299'],"['31,375元/平']",白云区
['望白云山，采光好，格局方正，实用三房'],['金碧雅苑 '],['黄边'],['3室2厅 | 85.24平米 | 东南 | 其他 | 18层 | 2005年 | 塔楼'],['308'],"['36,134元/平']",白云区
['时代花生二期  小区环境舒适   生活配套齐全'],['时代天朗花园 '],['同和'],['3室2厅 | 83.39平米 | 北 | 精装 | 32层  | 塔楼'],['328'],"['39,334元/平']",白云区
['高桥大街，生活便利，满五年税费低'],['增槎路 '],['罗冲围'],['3室1厅 | 95.87平米 | 东北 | 简装 | 高楼层(共9层) | 1990年 | 板塔结合'],['198'],"['20,653元/平']",白云区
['金碧雅苑 位置安静三房两卫 近地铁'],['金碧雅苑 '],['黄边'],['3室2厅 | 97.23平米 | 西南 | 其他 | 17层 | 2004年 | 塔楼'],['340'],"['34,969元/平']",白云区
['西南向大三房 使用率高 2个阳台还带储物间'],['白云尚城 '],['江夏'],['3室2厅 | 101.1平米 | 西南 | 精装 | 低楼层(共18层) | 2004年 | 塔楼'],['380'],"['37,587元/平']",白云区
['一期正对花园三房 安静不吵 高使用率 全新精装'],['金碧雅苑 '],['黄边'],['3室1厅 | 86.42平米 | 北 | 精装 | 11层 | 2003年 | 塔楼'],['320'],"['37,029元/平']",白云区
['双地铁. 京溪实用三房.交通方便，配套成熟'],['京溪竹园小区 '],['京溪'],['3室1厅 | 78.14平米 | 东北 | 其他 | 高楼层(共9层) | 2000年 | 塔楼'],['238'],"['30,459元/平']",白云区
['汇侨新城南区 大户型 电梯高层住宅 无抵押'],['汇侨新城南区 '],['新市'],['3室1厅 | 137.86平米 | 东 | 简装 | 高楼层(共17层) | 2000年 | 塔楼'],['290'],"['21,036元/平']",白云区
['望小区园林景观户型方正对流环境优美'],['星汇金沙花园 '],['金沙洲'],['3室1厅 | 93.84平米 | 北 | 其他 | 低楼层(共32层) | 2014年 | 塔楼'],['270'],"['28,773元/平']",白云区
['人车分流优雅别致高质量湖山小区'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.7平米 | 北 | 其他 | 低楼层(共25层) | 2014年 | 塔楼'],['260'],"['27,169元/平']",白云区
['视野开阔 保养新净 户型方正 南北对流'],['星汇金沙花园 '],['金沙洲'],['3室1厅 | 95.94平米 | 南 | 精装 | 高楼层(共32层) | 2014年 | 塔楼'],['268'],"['27,935元/平']",白云区
['店长推荐，南北对流大三房 户型方，通风正采光好'],['白云山制药厂前山宿舍 '],['同和'],['3室2厅 | 135.88平米 | 北 | 精装 | 高楼层(共6层) | 1988年 | 板楼'],['358'],"['26,347元/平']",白云区
['星汇金沙花园  温馨三房 交通便利'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 96平米 | 北 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['255'],"['26,563元/平']",白云区
['星海花园 南向三房 方正实用 采光通风'],['保利西海岸星海花园 '],['金沙洲'],['3室2厅 | 99.21平米 | 南 | 精装 | 中楼层(共27层) | 2010年 | 塔楼'],['345'],"['34,775元/平']",白云区
['江悦湾3房 通风采光好，视野开阔 保养好 8月份满五年'],['深业金翠湾 '],['金沙洲'],['3室2厅 | 93.27平米 | 南 北 | 简装 | 高楼层(共26层) | 2014年 | 塔楼'],['330'],"['35,382元/平']",白云区
['星汇金沙花园，东南向，中楼屋，安静宜居。'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.94平米 | 东南 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['340'],"['35,439元/平']",白云区
['星汇金沙花园 三房格局方正 中层安静 望湖景 花园'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.4平米 | 东北 | 精装 | 中楼层(共25层) | 2014年 | 塔楼'],['298'],"['31,237元/平']",白云区
['云景名都 方正三房 中层南向 过五唯一'],['云景花园云景名都 '],['京溪'],['3室2厅 | 92.3平米 | 南 | 其他 | 23层 | 2002年 | 塔楼'],['525'],"['56,880元/平']",白云区
['星汇二期3房，保养新净，采光好，满五广州唯一'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 94.12平米 | 东北 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['259'],"['27,519元/平']",白云区
['城西花园 南向三房 大阳台  方正实用 进、近地铁'],['城西花园 '],['金沙洲'],['3室2厅 | 89.42平米 | 东南 南 | 精装 | 低楼层(共7层) | 1999年 | 塔楼'],['260'],"['29,077元/平']",白云区
['证过五年省内唯一，税费少，保养好'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.68平米 | 南 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['306.8'],"['32,066元/平']",白云区
['温馨3房 楼龄新，环境好，生活氛围活跃'],['越秀星汇云城 '],['同和'],['3室2厅 | 82.85平米 | 北 | 其他 | 32层  | 塔楼'],['360'],"['43,453元/平']",白云区
['金碧雅苑 容易被遗忘的一套房子、好房子您话事！'],['金碧雅苑 '],['黄边'],['3室1厅 | 97.23平米 | 西南 | 精装 | 17层 | 2004年 | 塔楼'],['380'],"['39,083元/平']",白云区
['江岸正南向三房  户型方正 业主诚意出'],['保利江岸花园 '],['金沙洲'],['3室2厅 | 96.69平米 | 南 | 精装 | 33层 | 2010年 | 塔楼'],['315'],"['32,579元/平']",白云区
['南向三房  采光好  配套成熟  交通方便'],['京溪路 '],['京溪'],['3室2厅 | 87.53平米 | 南 | 精装 | 高楼层(共8层)  | 板楼'],['190'],"['21,707元/平']",白云区
['金碧雅苑 南向实用大三房 景观看小区园景'],['金碧雅苑 '],['黄边'],['3室2厅 | 98.11平米 | 南 | 精装 | 18层 | 2005年 | 塔楼'],['355'],"['36,184元/平']",白云区
['星汇二期南向3房，中层，3房2卫，满五'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.96平米 | 东南 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['280'],"['29,179元/平']",白云区
['飞鹅西路小区，正户型，南北对流，电梯协商当中'],['飞鹅西路 '],['桂花岗'],['3室1厅 | 88.46平米 | 南 北 | 精装 | 高楼层(共8层)  | 塔楼'],['228'],"['25,775元/平']",白云区
['该房子满5年，户型实用，小区环境安静，交通方便。'],['中海金沙馨园二期西区 '],['金沙洲'],['3室1厅 | 97平米 | 北 | 其他 | 中楼层(共18层) | 2008年 | 塔楼'],['310'],"['31,959元/平']",白云区
['御金沙南向精装三房，采光好，过五唯一。'],['御金沙 '],['金沙洲'],['3室2厅 | 97.75平米 | 西南 | 精装 | 高楼层(共16层) | 2012年 | 板楼'],['300'],"['30,691元/平']",白云区
['城西花园 南向三房 大阳台  方正实用 进、近地铁'],['城西花园 '],['金沙洲'],['3室2厅 | 89.42平米 | 东南 南 | 精装 | 低楼层(共7层) | 1999年 | 塔楼'],['260'],"['29,077元/平']",白云区
['星汇金沙花园  温馨三房 交通便利'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 96平米 | 北 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['255'],"['26,563元/平']",白云区
['江岸正南向三房  户型方正 业主诚意出'],['保利江岸花园 '],['金沙洲'],['3室2厅 | 96.69平米 | 南 | 精装 | 33层 | 2010年 | 塔楼'],['315'],"['32,579元/平']",白云区
['南向三房  采光好  配套成熟  交通方便'],['京溪路 '],['京溪'],['3室2厅 | 87.53平米 | 南 | 精装 | 高楼层(共8层)  | 板楼'],['190'],"['21,707元/平']",白云区
['一期正对花园三房 安静不吵 高使用率 全新精装'],['金碧雅苑 '],['黄边'],['3室1厅 | 86.42平米 | 北 | 精装 | 11层 | 2003年 | 塔楼'],['320'],"['37,029元/平']",白云区
['恒大绿洲，高层望江，视野开阔无遮挡'],['恒大绿洲花园 '],['金沙洲'],['3室2厅 | 192.02平米 | 南 北 | 其他 | 高楼层(共31层) | 2008年 | 塔楼'],['650'],"['33,851元/平']",白云区
['星汇金沙花园 三房格局方正 中层安静 望湖景 花园'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.4平米 | 东北 | 精装 | 中楼层(共25层) | 2014年 | 塔楼'],['298'],"['31,237元/平']",白云区
['视野开阔 保养新净 户型方正 南北对流'],['星汇金沙花园 '],['金沙洲'],['3室1厅 | 95.94平米 | 南 | 精装 | 高楼层(共32层) | 2014年 | 塔楼'],['268'],"['27,935元/平']",白云区
['金碧雅苑 少有东南向 大三房两卫 优质房源'],['金碧雅苑 '],['黄边'],['3室2厅 | 98.21平米 | 东南 | 精装 | 18层 | 2005年 | 塔楼'],['408'],"['41,544元/平']",白云区
['星汇二期3房，保养新净，采光好，满五广州唯一'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 94.12平米 | 东北 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['259'],"['27,519元/平']",白云区
['金碧雅苑 容易被遗忘的一套房子、好房子您话事！'],['金碧雅苑 '],['黄边'],['3室1厅 | 97.23平米 | 西南 | 精装 | 17层 | 2004年 | 塔楼'],['380'],"['39,083元/平']",白云区
['温馨3房 楼龄新，环境好，生活氛围活跃'],['越秀星汇云城 '],['同和'],['3室2厅 | 82.85平米 | 北 | 其他 | 32层  | 塔楼'],['360'],"['43,453元/平']",白云区
['复式住宅 东南向望花园 采光足 梅花园双地铁口'],['佳兆业天御 '],['京溪'],['3室2厅 | 92.93平米 | 东南 | 精装 | 中楼层(共19层) | 2017年 | 塔楼'],['720'],"['77,478元/平']",白云区
['证过五年省内唯一，税费少，保养好'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.68平米 | 南 | 精装 | 低楼层(共32层) | 2014年 | 塔楼'],['306.8'],"['32,066元/平']",白云区
['满五唯一省税费 西南向 安静望花园 看房方便'],['中海金沙馨园二期西区 '],['金沙洲'],['3室2厅 | 97.24平米 | 西南 | 精装 | 低楼层(共18层) | 2008年 | 塔楼'],['325'],"['33,423元/平']",白云区
['金碧雅苑C位，安静不吵，东南向，装修好，拎包入住'],['金碧雅苑 '],['黄边'],['3室2厅 | 98.21平米 | 东南 | 精装 | 18层 | 2005年 | 塔楼'],['430'],"['43,784元/平']",白云区
['南向望花园 户型方正 采光好 配套设施齐全 交通便利'],['白云高尔夫花园西区 '],['黄石'],['3室1厅 | 130.02平米 | 南 | 精装 | 高楼层(共7层) | 1999年 | 板楼'],['350'],"['26,919元/平']",白云区
['此房满五免重税，阳台朝花园，配套成熟..'],['倚绿山庄 '],['同和'],['3室1厅 | 106.81平米 | 西 | 简装 | 6层 | 2000年 | 塔楼'],['299'],"['27,994元/平']",白云区
['望白云山，采光好，格局方正，实用三房'],['金碧雅苑 '],['黄边'],['3室2厅 | 85.24平米 | 东南 | 其他 | 18层 | 2005年 | 塔楼'],['308'],"['36,134元/平']",白云区
['时代花生二期  小区环境舒适   生活配套齐全'],['时代天朗花园 '],['同和'],['3室2厅 | 83.39平米 | 北 | 精装 | 32层  | 塔楼'],['328'],"['39,334元/平']",白云区
['高桥大街，生活便利，满五年税费低'],['增槎路 '],['罗冲围'],['3室1厅 | 95.87平米 | 东北 | 简装 | 高楼层(共9层) | 1990年 | 板塔结合'],['198'],"['20,653元/平']",白云区
['户型方正，楼龄新，小区居住舒适度，带车位'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.3平米 | 北 | 精装 | 低楼层(共25层) | 2014年 | 塔楼'],['299'],"['31,375元/平']",白云区
['金碧雅苑 位置安静三房两卫 近地铁'],['金碧雅苑 '],['黄边'],['3室2厅 | 97.23平米 | 西南 | 其他 | 17层 | 2004年 | 塔楼'],['340'],"['34,969元/平']",白云区
['西南向大三房 使用率高 2个阳台还带储物间'],['白云尚城 '],['江夏'],['3室2厅 | 101.1平米 | 西南 | 精装 | 低楼层(共18层) | 2004年 | 塔楼'],['380'],"['37,587元/平']",白云区
['星汇二期南向3房，中层，3房2卫，满五'],['星汇金沙花园 '],['金沙洲'],['3室2厅 | 95.96平米 | 东南 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['280'],"['29,179元/平']",白云区
['南北对流 大三房 高楼层 望白云山 景观视野开阔'],['颐和山庄 '],['南湖'],['3室2厅 | 147平米 | 南 北 | 其他 | 高楼层(共24层) | 1999年 | 塔楼'],['530'],"['36,055元/平']",白云区
['南向三房 楼层好 户型方正实用'],['云景花园云枫苑 '],['京溪'],['3室2厅 | 108.58平米 | 南 | 简装 | 11层 | 2002年 | 塔楼'],['690'],"['63,548元/平']",白云区
['云山诗意 高层大三房，高层视野开阔'],['云山诗意 '],['黄边'],['3室2厅 | 131.22平米 | 南 北 | 精装 | 高楼层(共18层) | 2008年 | 塔楼'],['525'],"['40,010元/平']",白云区
['警察学院家属区 小区环境好 户型方正通透'],['警察学院家属区 '],['石井'],['3室2厅 | 88.32平米 | 南 北 | 简装 | 中楼层(共5层) | 1995年 | 板楼'],['198'],"['22,419元/平']",白云区
['万科未来森林 精装复式三房 业主诚意卖'],['万科未来森林 '],['马务'],['3室2厅 | 83.56平米 | 南 | 其他 | 高楼层(共30层) | 2021年 | 塔楼'],['500'],"['59,838元/平']",白云区
['云泉居 采光通风好 楼层好 户型佳'],['云泉居 '],['江夏'],['3室1厅 | 94.25平米 | 南 | 其他 | 中楼层(共9层) | 1999年 | 塔楼'],['305'],"['32,361元/平']",白云区
['【名都高层舒适小三房】【业主诚心】'],['云景花园云景名都 '],['京溪'],['3室2厅 | 84.91平米 | 东北 | 精装 | 18层 | 2002年 | 塔楼'],['518'],"['61,006元/平']",白云区
['此房满五唯一，装修保养好，采光通风好，业主诚心卖'],['农信社大厦 '],['黄石'],['3室1厅 | 143.76平米 | 东 南 | 简装 | 低楼层(共16层) | 1998年 | 塔楼'],['300'],"['20,869元/平']",白云区
['一线江景无遮挡 东南向电梯高层大三房 保养装修好'],['富力碧涛湾 '],['罗冲围'],['3室1厅 | 90.18平米 | 东南 | 简装 | 高楼层(共27层) | 2003年 | 塔楼'],['379'],"['42,028元/平']",白云区
['翠福居东南向三房 业主自住保养好 满五唯一 楼层好'],['翠福居 '],['罗冲围'],['3室1厅 | 84.6平米 | 东南 | 其他 | 中楼层(共9层) | 2004年 | 平房'],['205'],"['24,232元/平']",白云区
['永泰新村 户型方正 大三房 东南朝向阳光好'],['松涛南苑 '],['永泰'],['3室1厅 | 102.35平米 | 东南 | 其他 | 中楼层(共8层) | 2000年 | 塔楼'],['230'],"['22,472元/平']",白云区
['竹韵山庄低密度安静舒适三房，环境优美'],['竹韵山庄 '],['南湖'],['3室2厅 | 154.65平米 | 南 | 精装 | 低楼层(共7层) | 2003年 | 塔楼'],['600'],"['38,798元/平']",白云区
['竹韵山庄低密度安静舒适三房，环境优美'],['竹韵山庄 '],['南湖'],['3室2厅 | 154.65平米 | 南 | 精装 | 低楼层(共7层) | 2003年 | 塔楼'],['600'],"['38,798元/平']",白云区
['东湖映月 实用三房 过五唯一  保养好'],['家和东湖映月 '],['龙归'],['3室2厅 | 87.98平米 | 南 | 其他 | 低楼层(共29层) | 2012年 | 塔楼'],['220'],"['25,006元/平']",白云区
['云泉居三房两卫、装修保养很好、满五唯一'],['云泉居 '],['江夏'],['3室1厅 | 106.13平米 | 东南 | 简装 | 低楼层(共10层) | 1999年 | 塔楼'],['262'],"['24,687元/平']",白云区
['小区管理，户型实用方正，出入方便'],['百事佳新村A区 '],['景泰'],['3室1厅 | 74.83平米 | 东 | 其他 | 低楼层(共7层) | 1996年 | 板楼'],['180'],"['24,055元/平']",白云区
['岭南雅院，格局方正采光通风好，南向望花园出行方便'],['岭南雅院 '],['同德围'],['3室1厅 | 107.14平米 | 南 | 精装 | 中楼层(共9层) | 2007年 | 塔楼'],['456'],"['42,562元/平']",白云区
['汇海花园 安静看花园三房 看房方便提前约'],['保利汇海花园 '],['金沙洲'],['3室2厅 | 88.71平米 | 东 | 精装 | 低楼层(共26层) | 2010年 | 塔楼'],['320'],"['36,073元/平']",白云区
['云岭雅筑 电梯三房  户型方正 小区环境好 白云山脚下'],['富业苑云岭雅筑 '],['大金钟路'],['3室1厅 | 92.96平米 | 南 | 其他 | 低楼层(共7层) | 2000年 | 塔楼'],['508'],"['54,648元/平']",白云区
['汇侨新城南区  电梯中层  单边位  采光好'],['汇侨新城南区 '],['新市'],['3室2厅 | 137.86平米 | 东 北 | 简装 | 中楼层(共17层) | 2000年 | 塔楼'],['280'],"['20,311元/平']",白云区
['新装修3房2卫，通风采光好，适合改善人群 满五唯一'],['锦满楼 '],['同德围'],['3室1厅 | 84.13平米 | 南 北 | 精装 | 中楼层(共9层) | 1997年 | 塔楼'],['160'],"['19,019元/平']",白云区
['紫云次新房小区 封闭式管理 位置安静  通风采光都很好'],['保利紫云 '],['新市'],['3室2厅 | 100.57平米 | 北 | 其他 | 高楼层(共33层)  | 塔楼'],['470'],"['46,734元/平']",白云区
['兵房雅苑 格局方正 采光通风 精装三房'],['兵房雅苑 '],['夏茅'],['3室1厅 | 88.38平米 | 南 | 其他 | 高楼层(共6层)  | 暂无数据'],['160'],"['18,104元/平']",白云区
['业主自住装修保养好 电梯高层视野好'],['紫薇花园 '],['新市'],['3室1厅 | 105.69平米 | 北 | 其他 | 高楼层(共18层) | 2006年 | 塔楼'],['385'],"['36,428元/平']",白云区
['电梯高层  大众化户型  采光通风好'],['富力城北区 '],['夏茅'],['3室2厅 | 93.26平米 | 西 | 精装 | 中楼层(共18层) | 2009年 | 塔楼'],['269'],"['28,845元/平']",白云区
['翠景园 地铁口 户型实用 两房改三房'],['翠景园 '],['同和'],['3室2厅 | 72平米 | 南 北 | 精装 | 9层 | 2004年 | 塔楼'],['170'],"['23,612元/平']",白云区
['全新装修，高层东南向，安静舒适望园景！'],['元邦航空家园 '],['马务'],['3室2厅 | 158.66平米 | 东南 | 其他 | 高楼层(共11层) | 2004年 | 塔楼'],['510'],"['32,145元/平']",白云区
['南北对流，户型方正，望花园，产权清晰，中楼层'],['岭南新世界 '],['嘉禾望岗'],['3室2厅 | 101.2平米 | 西南 | 其他 | 高楼层(共16层) | 2012年 | 塔楼'],['450'],"['44,467元/平']",白云区
['都市品格满五唯一三房，户型方正，通风采光好'],['都市品格 '],['夏茅'],['3室1厅 | 99.29平米 | 北 | 精装 | 低楼层(共24层) | 2013年 | 塔楼'],['330'],"['33,236元/平']",白云区
['电梯三房，采光好，通风好，厅出阳台。'],['汇侨新城南区 '],['新市'],['3室1厅 | 84.9平米 | 西南 | 简装 | 中楼层(共9层) | 2000年 | 塔楼'],['236'],"['27,798元/平']",白云区
['东湖映月  近地铁   高层通风视野好  南北对流'],['家和东湖映月 '],['龙归'],['3室1厅 | 96.21平米 | 南 北 | 精装 | 中楼层(共33层) | 2012年 | 塔楼'],['290'],"['30,143元/平']",白云区
['高楼层 视野开阔 采光充足 满五唯一税费少'],['富力城北区 '],['夏茅'],['3室2厅 | 93.44平米 | 北 | 精装 | 高楼层(共12层) | 2008年 | 塔楼'],['253'],"['27,077元/平']",白云区
['电梯大3房，地铁口200米，户型方正'],['侨德花园 '],['同德围'],['3室1厅 | 80.69平米 | 西 | 其他 | 中楼层(共9层) | 1998年 | 塔楼'],['192'],"['23,795元/平']",白云区
['翠景园 地铁口 户型实用 两房改三房'],['翠景园 '],['同和'],['3室2厅 | 72平米 | 南 北 | 精装 | 9层 | 2004年 | 塔楼'],['170'],"['23,612元/平']",白云区
['电梯高层  大众化户型  采光通风好'],['富力城北区 '],['夏茅'],['3室2厅 | 93.26平米 | 西 | 精装 | 中楼层(共18层) | 2009年 | 塔楼'],['269'],"['28,845元/平']",白云区
['业主自住装修保养好 电梯高层视野好'],['紫薇花园 '],['新市'],['3室1厅 | 105.69平米 | 北 | 其他 | 高楼层(共18层) | 2006年 | 塔楼'],['385'],"['36,428元/平']",白云区
['电梯大3房，地铁口200米，户型方正'],['侨德花园 '],['同德围'],['3室1厅 | 80.69平米 | 西 | 其他 | 中楼层(共9层) | 1998年 | 塔楼'],['192'],"['23,795元/平']",白云区
['高楼层 视野开阔 采光充足 满五唯一税费少'],['富力城北区 '],['夏茅'],['3室2厅 | 93.44平米 | 北 | 精装 | 高楼层(共12层) | 2008年 | 塔楼'],['253'],"['27,077元/平']",白云区
['都市品格满五唯一三房，户型方正，通风采光好'],['都市品格 '],['夏茅'],['3室1厅 | 99.29平米 | 北 | 精装 | 低楼层(共24层) | 2013年 | 塔楼'],['330'],"['33,236元/平']",白云区
['全新装修，高层东南向，安静舒适望园景！'],['元邦航空家园 '],['马务'],['3室2厅 | 158.66平米 | 东南 | 其他 | 高楼层(共11层) | 2004年 | 塔楼'],['510'],"['32,145元/平']",白云区
['电梯三房，采光好，通风好，厅出阳台。'],['汇侨新城南区 '],['新市'],['3室1厅 | 84.9平米 | 西南 | 简装 | 中楼层(共9层) | 2000年 | 塔楼'],['236'],"['27,798元/平']",白云区
['锦云峰南向三房 看花园三房  安静舒适对花园'],['新世界锦云峰 '],['嘉禾望岗'],['3室2厅 | 94.9平米 | 南 | 其他 | 32层 | 2013年 | 塔楼'],['435'],"['45,838元/平']",白云区
['满五唯一 东南向 空间功能全 户型方正 采光好'],['保利汇海花园 '],['金沙洲'],['3室1厅 | 88.26平米 | 东南 | 其他 | 低楼层(共26层) | 2010年 | 塔楼'],['380'],"['43,055元/平']",白云区
['花园小区，电梯房，朝南方向，24小时安保'],['翠逸家园 '],['机场路'],['3室1厅 | 104.24平米 | 南 | 其他 | 低楼层(共16层) | 2000年 | 塔楼'],['400'],"['38,373元/平']",白云区
['高层 南向三房两卫 看花园安静 看房很方便'],['保利江岸花园 '],['金沙洲'],['3室2厅 | 97.18平米 | 南 | 简装 | 33层 | 2013年 | 塔楼'],['298'],"['30,665元/平']",白云区
['御金沙澜山 东北向 房子保养好 采光通风 望花园安静'],['御金沙澜山 '],['金沙洲'],['3室2厅 | 86.23平米 | 西北 | 精装 | 高楼层(共25层) | 2015年 | 暂无数据'],['320'],"['37,111元/平']",白云区
['黄石花园   高层大三房  新装修 拎包入住  少税'],['黄石花园 '],['黄石'],['3室1厅 | 109.71平米 | 西 | 其他 | 高楼层(共14层) | 1997年 | 塔楼'],['258'],"['23,517元/平']",白云区
['汇侨新城东区  户型实用  采光好'],['汇侨新城东区 '],['新市'],['3室2厅 | 85.41平米 | 东 北 | 简装 | 中楼层(共9层) | 2000年 | 塔楼'],['165'],"['19,319元/平']",白云区
['保利江岸花园 望南向花园安静三房 南北对流'],['保利江岸花园 '],['金沙洲'],['3室2厅 | 97.19平米 | 东南 南 | 其他 | 33层 | 2013年 | 塔楼'],['315'],"['32,411元/平']",白云区
['白云尚城 东向看花园 看白云山 高楼层 视野采光通风好'],['白云尚城 '],['江夏'],['3室2厅 | 101.75平米 | 东南 | 其他 | 高楼层(共11层) | 2007年 | 塔楼'],['390'],"['38,330元/平']",白云区
['东南朝向采光通风好，满五唯一税费低，业主自住保养好'],['中海金沙馨园二期西区 '],['金沙洲'],['3室1厅 | 96.49平米 | 东南 | 精装 | 低楼层(共18层)  | 塔楼'],['320'],"['33,165元/平']",白云区
['汇海花园东南向长阳台 满5年 户型好'],['保利汇海花园 '],['金沙洲'],['3室1厅 | 96.16平米 | 东南 | 精装 | 低楼层(共15层) | 2010年 | 塔楼'],['288'],"['29,951元/平']",白云区
['岭南新世界C区南向三房两厅两卫'],['岭南新世界 '],['嘉禾望岗'],['3室2厅 | 108.87平米 | 南 | 简装 | 低楼层(共16层) | 2003年 | 塔楼'],['438'],"['40,232元/平']",白云区
['高楼层户型方正 四房二卫实用性高'],['品实·云湖花城 '],['石井'],['3室2厅 | 87平米 | 南 | 精装 | 低楼层(共48层)  | 暂无数据'],['348'],"['40,000元/平']",白云区
['新世界云逸三房，近地铁近云门商场 装修保养好'],['新世界云逸 '],['嘉禾望岗'],['3室2厅 | 89.12平米 | 东北 | 精装 | 低楼层(共33层)  | 塔楼'],['449'],"['50,382元/平']",白云区
['电梯中层，户型方正，3房，采光好，'],['翠逸家园 '],['机场路'],['3室1厅 | 87.32平米 | 北 | 精装 | 中楼层(共17层) | 2000年 | 塔楼'],['380'],"['43,519元/平']",白云区
['机场路 康雅花园 满五年 唯一低税费  南向方正户型'],['康雅花园 '],['机场路'],['3室1厅 | 82平米 | 东南 | 精装 | 中楼层(共9层) | 1999年 | 塔楼'],['177'],"['21,586元/平']",白云区
