标题,小区,地区,房源信息,总价,单价,所在区
['保利麓苑高层西南向，采光通风好，户型方正'],['保利麓苑 '],['淘金'],['3室1厅 | 94.1平米 | 东 东南 | 其他 | 高楼层(共33层)  | 塔楼'],['630'],"['66,951元/平']",越秀区
['安静南向看花园，商品房满五年，天台可花园和菜园 。'],['华侨乐园 '],['淘金'],['3室2厅 | 84.37平米 | 南 | 精装 | 高楼层(共18层) | 1995年 | 塔楼'],['423'],"['50,137元/平']",越秀区
['华侨精装三房，满五年不唯一，有钥匙可看房'],['淘金华庭 '],['淘金'],['3室1厅 | 93.61平米 | 西北 | 精装 | 高楼层(共32层) | 2002年 | 塔楼'],['515'],"['55,016元/平']",越秀区
['淘金新楼 半山豪庭南向三房  望园林 安静宜居 带靓装'],['淘金半山豪庭 '],['淘金'],['3室2厅 | 108.4平米 | 南 北 | 精装 | 低楼层(共33层)  | 塔楼'],['1238'],"['114,207元/平']",越秀区
['世茂天越公馆 全新未住  高层看珠江广州塔'],['世茂天越 '],['五羊新城'],['3室2厅 | 132.34平米 | 南 | 其他 | 高楼层(共51层)  | 塔楼'],['1600'],"['120,901元/平']",越秀区
['省公安厅大院，环境优美，安静舒适，24小时安保。'],['黄华路 '],['建设路'],['3室1厅 | 79.74平米 | 东南 | 精装 | 高楼层(共6层)  | 暂无数据'],['376'],"['47,154元/平']",越秀区
['颐秀华庭 楼龄新 电梯高层 望越秀公园景观小北路'],['颐秀华庭 '],['小北'],['3室2厅 | 103.33平米 | 北 | 精装 | 中楼层(共24层) | 2005年 | 塔楼'],['980'],"['94,842元/平']",越秀区
['东方广场  实用三房 双阳台 采光通风好'],['东方广场 '],['环市东'],['3室1厅 | 84.87平米 | 北 | 其他 | 低楼层(共32层) | 1998年 | 塔楼'],['638'],"['75,174元/平']",越秀区
['满五不唯一、产权清晰、视野开阔、空间使用率高 。'],['华友大厦 '],['杨箕'],['3室2厅 | 141.56平米 | 东北 | 精装 | 高楼层(共30层) | 2000年 | 塔楼'],['840'],"['59,339元/平']",越秀区
['新装修，实用三房，八一，一楼带花/园，少有放盘。'],['达道路 '],['东山口'],['3室1厅 | 43.34平米 | 东 | 精装 | 低楼层(共9层)  | 板楼'],['228'],"['52,608元/平']",越秀区
['公安厅大院24小时安保，省心舒心大三房，二胎必选。'],['黄华路 '],['建设路'],['3室2厅 | 98.28平米 | 南 北 | 其他 | 中楼层(共7层)  | 塔楼'],['650'],"['66,138元/平']",越秀区
['淘金东小区 中层实用大3房 南北对流一梯两户 收租8000'],['淘金东路 '],['淘金'],['3室1厅 | 91.08平米 | 南 北 | 简装 | 中楼层(共9层) | 1992年 | 塔楼'],['470'],"['51,603元/平']",越秀区
['地铁淘金 校园环境 原装电梯 安静 全明3房2卫'],['恒福路 '],['淘金'],['3室2厅 | 94.41平米 | 东 西 北 | 精装 | 低楼层(共9层) | 2005年 | 暂无数据'],['450'],"['47,665元/平']",越秀区
['此房近地铁 原装电梯楼 高层视野开阔 全新装修 华侨'],['广东国际大厦 '],['淘金'],['3室1厅 | 87.41平米 | 西南 | 精装 | 中楼层(共35层) | 1990年 | 塔楼'],['436'],"['49,880元/平']",越秀区
['越秀精装大三房，19999元/m²秒杀好房真心推荐'],['广园西路 '],['三元里'],['3室1厅 | 72.48平米 | 南 北 | 精装 | 中楼层(共9层) | 1995年 | 塔楼'],['145'],"['20,006元/平']",越秀区
['紧凑三房，厅出阳台望花园，安静不吵'],['富力东堤湾 '],['杨箕'],['3室1厅 | 95.28平米 | 东南 | 其他 | 中楼层(共31层) | 2004年 | 塔楼'],['750'],"['78,716元/平']",越秀区
['原装电梯房 精装修 高层视野好'],['淘金路 '],['淘金'],['3室2厅 | 103.4平米 | 东 南 北 | 精装 | 高楼层(共25层) | 1997年 | 暂无数据'],['520'],"['50,291元/平']",越秀区
['华侨新村电梯框架 保养新 安静通透3房 南向单边视野好'],['华侨新村 '],['淘金'],['3室2厅 | 70.11平米 | 东南 | 精装 | 高楼层(共8层) | 1992年 | 板楼'],['399'],"['56,911元/平']",越秀区
['洪都大厦少有放盘户型 电梯三房 楼龄新 安静 黄花'],['洪都逸品 '],['黄花岗'],['3室2厅 | 97.69平米 | 西北 | 精装 | 中楼层(共33层) | 2010年 | 塔楼'],['670'],"['68,585元/平']",越秀区
['水荫直街 电梯三房 保养好 业主有心卖'],['水荫直街 '],['水荫'],['3室2厅 | 85.18平米 | 东南 | 其他 | 中楼层(共8层) | 1990年 | 塔楼'],['420'],"['49,308元/平']",越秀区
['户型方正 配套齐全 采光充足，户型方正，交通便利'],['水荫直街 '],['水荫'],['3室1厅 | 76.85平米 | 西南 | 简装 | 中楼层(共9层) | 1992年 | 塔楼'],['259'],"['33,703元/平']",越秀区
['高层望白云山麓湖 视野开阔 采光很好 生活便利 电梯'],['淘金大厦 '],['淘金'],['3室1厅 | 100.51平米 | 北 | 其他 | 高楼层(共16层) | 1993年 | 塔楼'],['350'],"['34,823元/平']",越秀区
['黄花新村 低层大三房 户型实用'],['黄花新村 '],['淘金'],['3室1厅 | 86.6平米 | 北 | 其他 | 低楼层(共8层) | 1985年 | 塔楼'],['400'],"['46,190元/平']",越秀区
['农林下框架三房带主套 南北向 精装修'],['农本新村 '],['环市东'],['3室2厅 | 102.66平米 | 南 北 | 其他 | 中楼层(共8层) | 1989年 | 塔楼'],['650'],"['63,316元/平']",越秀区
['淘金东小区 中层实用大3房 南北对流一梯两户 收租8000'],['淘金东路 '],['淘金'],['3室1厅 | 91.08平米 | 南 北 | 简装 | 中楼层(共9层) | 1992年 | 塔楼'],['470'],"['51,603元/平']",越秀区
['地铁淘金 校园环境 原装电梯 安静 全明3房2卫'],['恒福路 '],['淘金'],['3室2厅 | 94.41平米 | 东 西 北 | 精装 | 低楼层(共9层) | 2005年 | 暂无数据'],['450'],"['47,665元/平']",越秀区
['公安厅大院24小时安保，省心舒心大三房，二胎必选。'],['黄华路 '],['建设路'],['3室2厅 | 98.28平米 | 南 北 | 其他 | 中楼层(共7层)  | 塔楼'],['650'],"['66,138元/平']",越秀区
['新装修，实用三房，八一，一楼带花/园，少有放盘。'],['达道路 '],['东山口'],['3室1厅 | 43.34平米 | 东 | 精装 | 低楼层(共9层)  | 板楼'],['228'],"['52,608元/平']",越秀区
['此房近地铁 原装电梯楼 高层视野开阔 全新装修 华侨'],['广东国际大厦 '],['淘金'],['3室1厅 | 87.41平米 | 西南 | 精装 | 中楼层(共35层) | 1990年 | 塔楼'],['436'],"['49,880元/平']",越秀区
['小区管理 正规三房 楼层好 视野开阔景观靓 采光通风好'],['金山阁 '],['五羊新城'],['3室1厅 | 94.71平米 | 东南 | 简装 | 低楼层(共28层) | 2000年 | 塔楼'],['580'],"['61,240元/平']",越秀区
['水荫直街，南向，三房全南向，看房方便，欢迎咨询'],['水荫直街 '],['水荫'],['3室2厅 | 72.89平米 | 南 | 其他 | 高楼层(共8层) | 1990年 | 塔楼'],['380'],"['52,134元/平']",越秀区
['高楼层，视野开阔，空间使用率高。'],['华友大厦 '],['杨箕'],['3室1厅 | 141.56平米 | 东南 | 精装 | 高楼层(共30层) | 2000年 | 塔楼'],['870'],"['61,459元/平']",越秀区
['温暖阳光晒进屋，用50平私家大花园，原三房一厅户型'],['永泰路 '],['淘金'],['3室1厅 | 73.96平米 | 南 西 | 精装 | 低楼层(共8层)  | 塔楼'],['369.8'],"['50,001元/平']",越秀区
['华侨新村 华侨 步行相当于6楼 双阳台 采光入户'],['华侨新村 '],['淘金'],['3室1厅 | 84.61平米 | 西南 | 简装 | 高楼层(共10层) | 2000年 | 塔楼'],['438'],"['51,767元/平']",越秀区
['精装电梯3房带主套实用一梯两户南北对流'],['淘金坑 '],['淘金'],['3室2厅 | 88.27平米 | 南 北 | 其他 | 中楼层(共8层) | 1998年 | 板楼'],['630'],"['71,372元/平']",越秀区
['华景大厦 楼下地铁站 满5年 装修保养好 随时可看'],['广信华景大厦 '],['五羊新城'],['3室1厅 | 75.76平米 | 东北 | 精装 | 高楼层(共25层) | 1995年 | 塔楼'],['420'],"['55,439元/平']",越秀区
['淘金北路 小区管理 加装平层电梯 框架大三房'],['淘金北路 '],['淘金'],['3室2厅 | 107.01平米 | 南 北 | 精装 | 中楼层(共9层)  | 塔楼'],['550'],"['51,398元/平']",越秀区
['电梯三房，全明屋，靓装修带主套，交通方便'],['环市中路 '],['小北'],['3室1厅 | 78.67平米 | 南 北 西 | 精装 | 中楼层(共9层) | 1995年 | 塔楼'],['455'],"['57,837元/平']",越秀区
['东方广场三房，楼龄较新小区管理 户型方正实用'],['东方广场 '],['环市东'],['3室1厅 | 95.34平米 | 西南 | 精装 | 高楼层(共32层) | 1998年 | 塔楼'],['858'],"['89,994元/平']",越秀区
['水荫直街  实用房改  采光通风好'],['水荫直街 '],['水荫'],['3室1厅 | 92平米 | 南 | 精装 | 高楼层(共9层) | 1992年 | 塔楼'],['350'],"['38,044元/平']",越秀区
['精装修，保养好，大三房，电梯平层入户'],['水荫直街 '],['水荫'],['3室2厅 | 85.18平米 | 南 北 | 其他 | 中楼层(共8层) | 1990年 | 塔楼'],['430'],"['50,482元/平']",越秀区
['电梯平层精装三房，装修保养好，五年唯一税少'],['水荫直街 '],['水荫'],['3室1厅 | 81.06平米 | 西南 | 其他 | 中楼层(共8层) | 1992年 | 板楼'],['410'],"['50,580元/平']",越秀区
['精装三房一厅，家电齐全，拎包入住。'],['淘金北路 '],['淘金'],['3室1厅 | 96.29平米 | 东 | 精装 | 低楼层(共9层)  | 塔楼'],['413'],"['42,892元/平']",越秀区
['大院管理 环境安静 加装电梯 正规3房 户型方正 八一'],['寺右二横路16号大院 '],['杨箕'],['3室2厅 | 93.98平米 | 南 北 | 简装 | 低楼层(共9层)  | 塔楼'],['435'],"['46,287元/平']",越秀区
['此房属于公安厅的房改，一梯两户，正规三房 南北向'],['北较场横路 '],['建设路'],['3室1厅 | 89.56平米 | 南 北 | 其他 | 高楼层(共9层) | 1988年 | 塔楼'],['568'],"['63,422元/平']",越秀区
['电梯平层精装三房，装修保养好，五年唯一税少'],['水荫直街 '],['水荫'],['3室1厅 | 81.06平米 | 西南 | 其他 | 中楼层(共8层) | 1992年 | 板楼'],['410'],"['50,580元/平']",越秀区
['精装三房一厅，家电齐全，拎包入住。'],['淘金北路 '],['淘金'],['3室1厅 | 96.29平米 | 东 | 精装 | 低楼层(共9层)  | 塔楼'],['413'],"['42,892元/平']",越秀区
['广信华景大厦 3室1厅 东南 南'],['广信华景大厦 '],['五羊新城'],['3室1厅 | 89.29平米 | 东南 南 | 其他 | 中楼层(共25层) | 1995年 | 塔楼'],['439'],"['49,166元/平']",越秀区
['省电视台大院房改房，环境好安静安全，东南北三面采光'],['电视台大院 '],['淘金'],['3室1厅 | 91.51平米 | 南 | 简装 | 低楼层(共8层) | 1991年 | 塔楼'],['498'],"['54,421元/平']",越秀区
['淘金北C区，安静大院，封闭式管理，珠江实业管理'],['淘金北路 '],['淘金'],['3室2厅 | 87.42平米 | 北 | 其他 | 高楼层(共9层)  | 塔楼'],['380'],"['43,469元/平']",越秀区
['华侨新村\u3000框架东南北三房\u3000双阳台全明屋\u3000望一片绿植'],['华侨新村 '],['淘金'],['3室2厅 | 89.21平米 | 东 南 北 | 简装 | 中楼层(共7层) | 1990年 | 塔楼'],['500'],"['56,048元/平']",越秀区
['大院管理 环境安静 加装电梯 正规3房 户型方正 八一'],['寺右二横路16号大院 '],['杨箕'],['3室2厅 | 93.98平米 | 南 北 | 简装 | 低楼层(共9层)  | 塔楼'],['435'],"['46,287元/平']",越秀区
['华侨新村，南北对流格局方正实用安静宜居交通便利'],['华侨新村 '],['淘金'],['3室1厅 | 91.81平米 | 东 | 简装 | 中楼层(共8层) | 2000年 | 塔楼'],['597'],"['65,026元/平']",越秀区
['精装修，保养好，大三房，电梯平层入户'],['水荫直街 '],['水荫'],['3室2厅 | 85.18平米 | 南 北 | 其他 | 中楼层(共8层) | 1990年 | 塔楼'],['430'],"['50,482元/平']",越秀区
['此房证满五年 高层 视野开阔 采光很好 生活便利 电梯'],['淘金大厦 '],['淘金'],['3室1厅 | 85.44平米 | 东北 | 其他 | 中楼层(共14层) | 1993年 | 塔楼'],['326'],"['38,156元/平']",越秀区
['高层望白云山麓湖 视野开阔 采光很好 生活便利 电梯'],['淘金大厦 '],['淘金'],['3室1厅 | 100.51平米 | 北 | 其他 | 高楼层(共16层) | 1993年 | 塔楼'],['350'],"['34,823元/平']",越秀区
['淘金北花园小区大院管理新装修有平台花园20方'],['淘金北路 '],['淘金'],['3室2厅 | 48.93平米 | 北 | 其他 | 低楼层(共9层) | 1988年 | 塔楼'],['335'],"['68,466元/平']",越秀区
['水荫直街 方正三房 总jia低 私家天台 采光通风都好'],['水荫直街 '],['水荫'],['3室2厅 | 80.75平米 | 北 | 毛坯 | 高楼层(共9层) | 1992年 | 塔楼'],['268'],"['33,189元/平']",越秀区
['楼龄新 南向厅出阳台 三房两卫   安静'],['丽景台 '],['五羊新城'],['3室1厅 | 131.83平米 | 东南 | 其他 | 低楼层(共34层) | 1999年 | 塔楼'],['880'],"['66,753元/平']",越秀区
['户型方正 配套齐全 采光充足，户型方正，交通便利'],['水荫直街 '],['水荫'],['3室1厅 | 76.85平米 | 西南 | 简装 | 中楼层(共9层) | 1992年 | 塔楼'],['259'],"['33,703元/平']",越秀区
['电梯房，楼龄较新，管理好，户型方正；满五非唯一'],['东方广场 '],['环市东'],['3室1厅 | 75.63平米 | 北 | 精装 | 高楼层(共32层) | 1998年 | 塔楼'],['530'],"['70,079元/平']",越秀区
['嘉富广场 正规三房 视野开阔 小区管理'],['嘉富广场 '],['水荫'],['3室1厅 | 102平米 | 东北 | 简装 | 中楼层(共32层) | 1999年 | 塔楼'],['630'],"['61,765元/平']",越秀区
['水荫直街 电梯三房 保养好 业主有心卖'],['水荫直街 '],['水荫'],['3室2厅 | 85.18平米 | 东南 | 其他 | 中楼层(共8层) | 1990年 | 塔楼'],['420'],"['49,308元/平']",越秀区
['农林下框架三房带主套 南北向 精装修'],['农本新村 '],['环市东'],['3室2厅 | 102.66平米 | 南 北 | 其他 | 中楼层(共8层) | 1989年 | 塔楼'],['650'],"['63,316元/平']",越秀区
['淘金路永泰小区南北对流3房1厅 华侨电梯光线好'],['永泰路 '],['淘金'],['3室1厅 | 80.13平米 | 西南 | 简装 | 高楼层(共8层)  | 塔楼'],['340'],"['42,432元/平']",越秀区
['安静东南向，商品房满二，放盘少。'],['鸿福居 '],['淘金'],['3室2厅 | 105.43平米 | 东南 | 简装 | 中楼层(共6层) | 2000年 | 塔楼'],['480'],"['45,528元/平']",越秀区
['淘金西街大院管理平层电梯东向望花园，视野开阔无遮挡'],['淘金路 '],['淘金'],['3室1厅 | 79.68平米 | 东 | 精装 | 低楼层(共9层) | 1997年 | 平房'],['348'],"['43,675元/平']",越秀区
['保利麓苑 少有放盘 高层南向 视野开阔 楼龄新'],['保利麓苑 '],['淘金'],['3室1厅 | 94.1平米 | 东南 | 其他 | 中楼层(共33层)  | 塔楼'],['658'],"['69,926元/平']",越秀区
['高层南向安静三房，视野开阔 采光很好 生活便利 电梯'],['淘金大厦 '],['淘金'],['3室1厅 | 101.31平米 | 南 | 其他 | 中楼层(共16层) | 1993年 | 塔楼'],['325'],"['32,080元/平']",越秀区
['侨小 电梯实用大三房 南北对流 高层采光通风好'],['淘金坑 '],['淘金'],['3室2厅 | 85.77平米 | 南 | 精装 | 中楼层(共8层) | 1998年 | 塔楼'],['495'],"['57,713元/平']",越秀区
['银行房改房 电梯高层东南向三房 望华侨新村 满五年'],['淘金路 '],['淘金'],['3室2厅 | 85.53平米 | 东南 | 其他 | 高楼层(共15层) | 1990年 | 塔楼'],['499'],"['58,343元/平']",越秀区
['淘金大厦，高层南向安静，原装电梯，满五'],['淘金大厦 '],['淘金'],['3室2厅 | 100.4平米 | 南 | 其他 | 高楼层(共15层) | 1993年 | 塔楼'],['348'],"['34,662元/平']",越秀区
['水荫直街 3室1厅 东 北 东北'],['水荫直街 '],['水荫'],['3室1厅 | 96.25平米 | 东 北 东北 | 简装 | 低楼层(共8层)  | 平房'],['420'],"['43,637元/平']",越秀区
['此房证满五年 高层 视野开阔 采光很好 生活便利 电梯'],['淘金大厦 '],['淘金'],['3室1厅 | 100.4平米 | 东北 | 精装 | 高楼层(共15层) | 1993年 | 塔楼'],['379'],"['37,750元/平']",越秀区
['淘金天胜村小区 准电梯带天台花园90方'],['天胜村 '],['淘金'],['3室1厅 | 90.73平米 | 南 北 | 简装 | 高楼层(共9层)  | 塔楼'],['465'],"['51,251元/平']",越秀区
['广信华景大厦 3室1厅 东南 南'],['广信华景大厦 '],['五羊新城'],['3室1厅 | 89.29平米 | 东南 南 | 其他 | 中楼层(共25层) | 1995年 | 塔楼'],['439'],"['49,166元/平']",越秀区
['省电视台大院房改房，环境好安静安全，东南北三面采光'],['电视台大院 '],['淘金'],['3室1厅 | 91.51平米 | 南 | 简装 | 低楼层(共8层) | 1991年 | 塔楼'],['498'],"['54,421元/平']",越秀区
['哇！私家天台  水荫直街东巷 新装三房 看小蛮腰'],['水荫直街 '],['水荫'],['3室1厅 | 86.13平米 | 南 北 | 简装 | 高楼层(共8层) | 1992年 | 板楼'],['350'],"['40,637元/平']",越秀区
['安静大院  户型方正三房 南北通风 一楼带露台'],['环市东路468号大院 '],['环市东'],['3室2厅 | 109.4平米 | 东南 南 | 简装 | 低楼层(共6层)  | 板楼'],['550'],"['50,275元/平']",越秀区
['东园新村 南北对流双阳台三房 格局方正实用 省铁一'],['东园新村 '],['东山口'],['3室1厅 | 92.37平米 | 南 | 简装 | 高楼层(共6层) | 1980年 | 板楼'],['468'],"['50,666元/平']",越秀区
['急  福今路框架结构   正规三房   视野开阔   诚心卖'],['福今路 '],['东山口'],['3室2厅 | 80.98平米 | 西南 | 简装 | 高楼层(共8层)  | 板楼'],['380'],"['46,926元/平']",越秀区
['此房证过五年 户型方正实用 出行便利生活配套完善'],['先烈中路81号大院 '],['黄花岗'],['3室2厅 | 100.72平米 | 东南 | 简装 | 高楼层(共9层) | 2000年 | 板楼'],['420'],"['41,700元/平']",越秀区
['北园社区 原装电梯楼新 近越秀公园 社区环境优美'],['小北路 '],['小北'],['3室2厅 | 90.47平米 | 南 西 | 精装 | 高楼层(共12层)  | 塔楼'],['460'],"['50,846元/平']",越秀区
['中层方正加装电梯东南本部采光无遮挡有阳台'],['小北路 '],['小北'],['3室1厅 | 103.85平米 | 东南 | 精装 | 中楼层(共9层)  | 暂无数据'],['688'],"['66,250元/平']",越秀区
['华侨乐园精装修三房，全明屋，业主有心卖'],['华侨乐园 '],['淘金'],['3室1厅 | 84.36平米 | 西北 | 精装 | 低楼层(共18层) | 1995年 | 塔楼'],['335'],"['39,711元/平']",越秀区
['下塘西小区 方正三房 全明户型 近小北5号线 配套完善'],['下塘西路 '],['麓景'],['3室2厅 | 97.12平米 | 南 | 其他 | 高楼层(共9层)  | 塔楼'],['288'],"['29,655元/平']",越秀区
['淘金路电梯三房 位置好 华侨 安静 过五唯一'],['淘金路 '],['淘金'],['3室1厅 | 76.72平米 | 南 北 | 简装 | 中楼层(共8层) | 1990年 | 塔楼'],['388'],"['50,574元/平']",越秀区
['小北地铁东边，实用率高，南北通透，方正大三房'],['麓湖路3号大院 '],['小北'],['3室1厅 | 102.83平米 | 南 北 | 精装 | 低楼层(共3层) | 1989年 | 塔楼'],['360'],"['35,010元/平']",越秀区
['电梯三房，户型好，采光好，安静安全，生活方便'],['环市中路 '],['小北'],['3室1厅 | 82.42平米 | 南 北 | 简装 | 中楼层(共8层) | 1994年 | 塔楼'],['330'],"['40,039元/平']",越秀区
['精装电梯3房带主套实用一梯两户南北对流'],['淘金坑 '],['淘金'],['3室2厅 | 88.27平米 | 南 北 | 其他 | 中楼层(共8层) | 1998年 | 板楼'],['630'],"['71,372元/平']",越秀区
['精装三房，南北通透，原装高层电梯'],['国龙大厦 '],['小北'],['3室2厅 | 90.01平米 | 南 北 | 其他 | 中楼层(共30层) | 2005年 | 塔楼'],['465'],"['51,661元/平']",越秀区
['铁一低层，南北向大三房，户型方正实用，业主诚心放卖'],['东园新村 '],['东山口'],['3室1厅 | 95.54平米 | 北 南 | 简装 | 低楼层(共7层) | 1980年 | 板楼'],['650'],"['68,035元/平']",越秀区
['大院管理  安静宜居 户型方正 采光好'],['福今路 '],['东山口'],['3室1厅 | 74.93平米 | 南 北 | 其他 | 高楼层(共9层) | 1990年 | 塔楼'],['350'],"['46,711元/平']",越秀区
['广工工业大学，框架电梯三房，位置安静，户型好'],['广工大院 '],['黄花岗'],['3室1厅 | 102平米 | 南 北 | 其他 | 低楼层(共9层) | 1992年 | 塔楼'],['575'],"['56,373元/平']",越秀区
['框架中层 八一 西南北单边位 准电梯 精装三房'],['达道路 '],['东山口'],['3室1厅 | 72.26平米 | 东南 北 | 精装 | 高楼层(共8层)  | 塔楼'],['290'],"['40,133元/平']",越秀区
['此房满五不唯一，小区环境好，安静，精致装修'],['东风中路 '],['小北'],['3室1厅 | 86.32平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼'],['420'],"['48,657元/平']",越秀区
['原小北 平层电梯 三房 满五唯一 套内面积大于建筑'],['小北路 '],['小北'],['3室1厅 | 93.84平米 | 东 北 | 精装 | 高楼层(共9层) | 2000年 | 塔楼'],['588'],"['62,660元/平']",越秀区
['小北地铁麓湖公园，大院管理，户型方正停车生活方便。'],['南坑东17号大院 '],['小北'],['3室1厅 | 95.09平米 | 南 | 其他 | 中楼层(共6层)  | 板楼'],['360'],"['37,859元/平']",越秀区
['越秀风景区内 望着白云山 氧气充足 5楼活动场所'],['珠光小北御景 '],['小北'],['3室1厅 | 130.61平米 | 东北 | 简装 | 高楼层(共26层) | 2008年 | 塔楼'],['2180'],"['166,910元/平']",越秀区
['小北路2005年电梯楼高层非顶层采光充足楼下校园'],['国龙大厦 '],['小北'],['3室2厅 | 107.25平米 | 西北 | 其他 | 高楼层(共30层) | 2005年 | 塔楼'],['470'],"['43,823元/平']",越秀区
['小区大院管理  实用三房 格局方正 安静不吵'],['福今路3号大院 '],['东山口'],['3室2厅 | 92.55平米 | 东 | 简装 | 中楼层(共9层) | 1990年 | 塔楼'],['500'],"['54,025元/平']",越秀区
['东山新天地 7米阳台 高层南向 望小蛮腰 保养好'],['富力东山新天地 '],['杨箕'],['3室2厅 | 134.93平米 | 南 北 | 精装 | 44层 | 2016年 | 塔楼'],['1480'],"['109,687元/平']",越秀区
['户型方正，低层大三房，近桂花岗，大院管理'],['花果山社区 '],['桂花岗'],['3室1厅 | 100.96平米 | 东 东南 南 西南 北 | 其他 | 中楼层(共8层) | 1992年 | 塔楼'],['280'],"['27,734元/平']",越秀区
['入小北 原装电梯 双地铁 过五唯一'],['颐秀华庭 '],['小北'],['3室2厅 | 130.54平米 | 南 西 | 精装 | 低楼层(共24层) | 2005年 | 塔楼'],['998'],"['76,452元/平']",越秀区
['广工工业大学，框架电梯三房，位置安静，户型好'],['广工大院 '],['黄花岗'],['3室1厅 | 102平米 | 南 北 | 其他 | 低楼层(共9层) | 1992年 | 塔楼'],['575'],"['56,373元/平']",越秀区
['华景大厦 楼下地铁站 满5年 装修保养好 随时可看'],['广信华景大厦 '],['五羊新城'],['3室1厅 | 75.76平米 | 东北 | 精装 | 高楼层(共25层) | 1995年 | 塔楼'],['420'],"['55,439元/平']",越秀区
['此房满五唯一南北对流保养新净楼层好视野宽阔格局好'],['保利中环广场 '],['建设路'],['3室2厅 | 145.01平米 | 南 | 其他 | 高楼层(共36层) | 2009年 | 塔楼'],['1380'],"['95,166元/平']",越秀区
['淘金新楼半山豪庭 低层方正两房望白云山 双阳台采光好'],['淘金半山豪庭 '],['淘金'],['3室2厅 | 84.87平米 | 东北 | 精装 | 低楼层(共33层)  | 塔楼'],['630'],"['74,232元/平']",越秀区
['原 小北，此房满五年，实用复式三房，业主有诚意'],['东风中路 '],['小北'],['3室1厅 | 44.09平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼'],['250'],"['56,703元/平']",越秀区
['精装电梯3房带主套实用一梯两户南北对流'],['淘金坑 '],['淘金'],['3室2厅 | 88.27平米 | 南 北 | 其他 | 中楼层(共8层) | 1998年 | 板楼'],['630'],"['71,372元/平']",越秀区
['麓苑路平层电梯三房南向望省实操场无挡 自带17方平台'],['麓苑路 '],['淘金'],['3室2厅 | 73.05平米 | 南 西 北 | 简装 | 低楼层(共9层)  | 塔楼'],['340'],"['46,544元/平']",越秀区
['童心路中层精装修3房1厅，近地铁，满5唯一。'],['童心路 '],['麓景'],['3室1厅 | 49.05平米 | 西北 | 精装 | 中楼层(共9层)  | 塔楼'],['129'],"['26,300元/平']",越秀区
['户型方正。近江边的小区，安静舒适整洁，距离市场近'],['明月小区 '],['五羊新城'],['3室2厅 | 45.69平米 | 东南 | 其他 | 中楼层(共9层) | 1993年 | 塔楼'],['210'],"['45,962元/平']",越秀区
['永泰路大院管理 华侨配套 南北对流三房'],['永泰路 '],['淘金'],['3室1厅 | 73.96平米 | 南 北 | 简装 | 中楼层(共8层)  | 塔楼'],['299'],"['40,428元/平']",越秀区
['麓湖公园旁电梯房，环境优美，户型方正'],['恒福路 '],['淘金'],['3室1厅 | 73.33平米 | 东南 南 北 | 其他 | 中楼层(共10层)  | 塔楼'],['277'],"['37,775元/平']",越秀区
['东山一品 纯南三房 200方大花园'],['嘉富广场 '],['水荫'],['3室2厅 | 110平米 | 南 | 其他 | 低楼层(共29层) | 2010年 | 塔楼'],['1350'],"['122,728元/平']",越秀区
['交通方便，配套成熟，生活便利，大院管理'],['水荫路 '],['水荫'],['3室1厅 | 92.76平米 | 东 西 | 其他 | 高楼层(共9层) | 1990年 | 塔楼'],['310'],"['33,420元/平']",越秀区
['锦城花园  158平东南向 3+1户型中层望泳池 满五无占'],['锦城花园 '],['东风东'],['3室2厅 | 158.23平米 | 东南 | 简装 | 中楼层(共31层) | 1999年 | 塔楼'],['1380'],"['87,215元/平']",越秀区
['麓湖公园 一梯两户三房 南北对流 加装电梯9成+实用率'],['狮带岗 '],['麓景'],['3室2厅 | 92.77平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼'],['420'],"['45,274元/平']",越秀区
['户型方正，低层大三房，近桂花岗，大院管理'],['花果山社区 '],['桂花岗'],['3室1厅 | 100.96平米 | 东 东南 南 西南 北 | 其他 | 中楼层(共8层) | 1992年 | 塔楼'],['280'],"['27,734元/平']",越秀区
['框架结构，可做公积金贷款，配套完善'],['站西路 '],['流花站前'],['3室1厅 | 74.99平米 | 南 北 | 其他 | 高楼层(共7层)  | 塔楼'],['235'],"['31,338元/平']",越秀区
['地质大院小区 框架结构 正规三房 有心卖'],['地质大院 '],['环市东'],['3室2厅 | 80.09平米 | 东南 | 其他 | 中楼层(共8层) | 1998年 | 塔楼'],['400'],"['49,944元/平']",越秀区
['此房属于公安厅的房改，一梯两户，正规三房 南北向'],['北较场横路 '],['建设路'],['3室1厅 | 89.56平米 | 南 北 | 其他 | 高楼层(共9层) | 1988年 | 塔楼'],['568'],"['63,422元/平']",越秀区
['楼龄新过5年唯一！正规三方，小区管理！精装 达道雅轩'],['共和西小区 '],['杨箕'],['3室2厅 | 99.8平米 | 北 | 精装 | 中楼层(共31层)  | 塔楼'],['830'],"['83,167元/平']",越秀区
['铁一 原装电梯，楼龄新，全新装修，生活配套成熟'],['共和西苑 '],['杨箕'],['3室1厅 | 95.24平米 | 北 | 精装 | 高楼层(共31层)  | 塔楼'],['730'],"['76,649元/平']",越秀区
