标题,小区,地区,房源信息,总价,单价,所在区
['里享家二期南向三房，楼层好景观靓'],['万科里享家 '],['黄埔永和'],['3室2厅 | 94平米 | 南 | 精装 | 高楼层(共35层)  | 板楼'],['230'],"['24,469元/平']",黄埔区
['三房两厅两卫南北通透，视野开阔，舒适度高，'],['万科新里程 '],['科学城'],['3室2厅 | 144.33平米 | 南 北 | 其他 | 高楼层(共11层) | 2009年 | 塔楼'],['535'],"['37,068元/平']",黄埔区
['位置安静，诚心放卖，视野开阔。'],['招商雍景湾北区 '],['知识城'],['3室2厅 | 89平米 | 南 北 | 精装 | 高楼层(共24层)  | 塔楼'],['160'],"['17,978元/平']",黄埔区
"['满五年，东南朝向，高楼层, 视野无遮挡，通风采光好']",['万科东荟城 '],['香雪'],['3室2厅 | 97.35平米 | 东南 | 其他 | 中楼层(共23层) | 2015年 | 塔楼'],['410'],"['42,117元/平']",黄埔区
['框架结构，楼层好，格局方正实用'],['省电力一局 '],['南岗'],['3室1厅 | 75.76平米 | 南 | 其他 | 低楼层(共9层) | 1990年 | 塔楼'],['130'],"['17,160元/平']",黄埔区
['罗兰国际二期 栋数安静 东南朝向 高楼层'],['保利罗兰国际 '],['科学城'],['3室2厅 | 101.19平米 | 东南 | 精装 | 33层 | 2016年 | 塔楼'],['453'],"['44,768元/平']",黄埔区
['宝能东南向三房，好楼层双地铁，视野开阔，通风采光好'],['宝能文化广场 '],['科学城'],['3室1厅 | 94.84平米 | 东南 | 精装 | 中楼层(共31层) | 2018年 | 塔楼'],['395'],"['41,650元/平']",黄埔区
['万科新里程满五唯一A区三房很安静，交通方便，配套齐'],['万科新里程 '],['科学城'],['3室2厅 | 89.42平米 | 北 | 精装 | 低楼层(共18层) | 2009年 | 塔楼'],['365'],"['40,819元/平']",黄埔区
['永和实地常春藤  南向中楼层三房  诚心出看花园'],['实地常春藤 '],['黄埔永和'],['3室2厅 | 96.3平米 | 西北 北 | 其他 | 低楼层(共32层) | 2017年 | 塔楼'],['208'],"['21,600元/平']",黄埔区
['万科尚城御府 3室2厅 西南'],['万科尚城御府 '],['南岗'],['3室2厅 | 77.93平米 | 西南 | 精装 | 35层 | 2016年 | 板楼'],['265'],"['34,005元/平']",黄埔区
['越秀物业，朝南大三房，住家安静'],['越秀岭南雅筑 '],['香雪'],['3室2厅 | 98.12平米 | 东南 | 精装 | 低楼层(共23层)  | 塔楼'],['315'],"['32,104元/平']",黄埔区
['里享家，刚需三房东南向，户型方正，中间楼层视野开阔'],['万科里享家 '],['黄埔永和'],['3室2厅 | 85.38平米 | 东南 | 精装 | 低楼层(共34层) | 2017年 | 塔楼'],['145'],"['16,983元/平']",黄埔区
['万科东荟城  园林绿化高  采光好'],['万科东荟城 '],['香雪'],['3室1厅 | 86.03平米 | 东南 | 其他 | 高楼层(共28层) | 2015年 | 塔楼'],['295'],"['34,291元/平']",黄埔区
['业主诚*，方正户型 、中间楼层、望花园'],['万科里享家 '],['黄埔永和'],['3室2厅 | 76平米 | 东北 | 精装 | 低楼层(共34层) | 2017年 | 塔楼'],['196'],"['25,790元/平']",黄埔区
['三房一卫，设施齐全，交通便利！'],['中泰天境 '],['知识城'],['3室1厅 | 89.99平米 | 东南 | 精装 | 低楼层(共18层)  | 塔楼'],['110'],"['12,224元/平']",黄埔区
['房子保养好，业主很少居住，小区安静舒适'],['时代印记(广州) '],['知识城'],['3室2厅 | 100.28平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼'],['186'],"['18,549元/平']",黄埔区
['黄埔东澳广场三房，楼层好视野采光好'],['东澳广场 '],['开发东区'],['3室2厅 | 94.3平米 | 北 | 精装 | 高楼层(共18层) | 2005年 | 塔楼'],['150'],"['15,907元/平']",黄埔区
['业主诚心出卖，尚城复式三房，实惠便宜，环境优美安..'],['万科尚城御府 '],['南岗'],['3室2厅 | 73.9平米 | 西南 | 精装 | 32层 | 2016年 | 板楼'],['275'],"['37,213元/平']",黄埔区
['科学城金融街北向竖厅小三房满五年省重税'],['金融街融穗御府 '],['长岭居'],['3室1厅 | 83平米 | 北 | 其他 | 高楼层(共30层)  | 塔楼'],['240'],"['28,916元/平']",黄埔区
['离地铁口近，看房方便，视野开阔，保养好，'],['保利罗兰国际 '],['科学城'],['3室2厅 | 103.9平米 | 南 | 其他 | 33层 | 2016年 | 塔楼'],['465'],"['44,755元/平']",黄埔区
['户型方正，视野广阔，业主诚心放卖'],['宏康花园三期建鑫苑 '],['开发东区'],['3室2厅 | 92.13平米 | 北 | 简装 | 高楼层(共7层) | 2000年 | 塔楼'],['180'],"['19,538元/平']",黄埔区
['精装三房，设施齐全，交通便利！'],['中泰天境 '],['知识城'],['3室2厅 | 101.51平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼'],['128'],"['12,610元/平']",黄埔区
['诚心放卖，产权清晰，无欠款无抵押，高层采光好'],['线坑花园 '],['科学城'],['3室2厅 | 93.04平米 | 南 | 精装 | 高楼层(共29层)  | 塔楼'],['340'],"['36,544元/平']",黄埔区
['东城雅苑保养干净的三房，温馨舒适'],['东城雅苑 '],['开发东区'],['3室2厅 | 91.41平米 | 东北 | 精装 | 中楼层(共9层)  | 塔楼'],['205'],"['22,427元/平']",黄埔区
['东城雅苑保养干净的三房，温馨舒适'],['东城雅苑 '],['开发东区'],['3室2厅 | 91.41平米 | 东北 | 精装 | 中楼层(共9层)  | 塔楼'],['205'],"['22,427元/平']",黄埔区
['二手，泊语湾南向3房 高层视野 方正户型'],['绿地城泊语湾 '],['知识城'],['3室2厅 | 95.11平米 | 南 | 精装 | 高楼层(共33层) | 2017年 | 板塔结合'],['195'],"['20,503元/平']",黄埔区
['龙湖双龙原著.................'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 97.4平米 | 北 | 其他 | 31层 | 2018年 | 板塔结合'],['280'],"['28,748元/平']",黄埔区
['香雪地铁 复式三房 可办公注册'],['萝岗奥园广场 '],['香雪'],['3室1厅 | 84.78平米 | 南 | 精装 | 高楼层(共19层) | 2016年 | 塔楼'],['134'],"['15,806元/平']",黄埔区
['高层视野开阔  采光通风 看房方便'],['万科幸福荟 '],['知识城'],['3室1厅 | 98.09平米 | 南 | 其他 | 高楼层(共29层)  | 塔楼'],['250'],"['25,487元/平']",黄埔区
['万科东荟城南向三房 独栋单边位 视野开阔'],['万科东荟城 '],['香雪'],['3室2厅 | 96.71平米 | 南 西南 | 精装 | 高楼层(共33层) | 2016年 | 塔楼'],['308'],"['31,848元/平']",黄埔区
['黄埔区中泰天境三房 采光视野好 房屋保养好'],['中泰天境 '],['知识城'],['3室2厅 | 89.57平米 | 东南 | 精装 | 高楼层(共18层)  | 塔楼'],['150'],"['16,747元/平']",黄埔区
['三房一卫，中高层采光好，视野宽阔，保养完好。'],['时代印记(广州) '],['知识城'],['3室2厅 | 86.77平米 | 北 | 其他 | 高楼层(共32层)  | 塔楼'],['176'],"['20,284元/平']",黄埔区
['A区三房，南北对流户型，视野开阔，楼栋位置好'],['万科东荟城 '],['香雪'],['3室2厅 | 100平米 | 南 | 精装 | 低楼层(共33层) | 2016年 | 塔楼'],['310'],"['31,000元/平']",黄埔区
['珠江嘉园  满五年  大三房    视野宽阔'],['珠江嘉园 '],['黄埔永和'],['3室2厅 | 91.09平米 | 北 | 精装 | 高楼层(共32层) | 2015年 | 塔楼'],['210'],"['23,055元/平']",黄埔区
['奥园香雪华府 中高层大三房，视野开阔无遮挡'],['奥园香雪华府 '],['香雪'],['3室2厅 | 132.02平米 | 南 北 | 精装 | 中楼层(共32层) | 2017年 | 板楼'],['480'],"['36,359元/平']",黄埔区
['绿地凤语湾 南向全新没有入住，交通便利 视野开阔。'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 97.67平米 | 东南 | 其他 | 高楼层(共34层)  | 板塔结合'],['180'],"['18,430元/平']",黄埔区
['中高楼层 实用率高 采光好 配套成熟 离地铁700米'],['锦田花园 '],['大沙地'],['3室1厅 | 72.06平米 | 南 | 简装 | 中楼层(共7层) | 2001年 | 塔楼'],['230'],"['31,918元/平']",黄埔区
['海伦时光 次新房 三房一厅 户型好 中楼层'],['海伦堡海伦时光 '],['大沙地'],['3室1厅 | 81.75平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼'],['330'],"['40,367元/平']",黄埔区
['第二CBD，高楼层，安静三房 视野开阔，业主诚意出卖'],['金碧世纪花园 '],['大沙地'],['3室1厅 | 90.89平米 | 北 东北 | 其他 | 高楼层(共32层) | 2006年 | 塔楼'],['470'],"['51,711元/平']",黄埔区
['万科新里程，精装三房，满五年了，省税，层高适合漂亮'],['万科新里程 '],['科学城'],['3室2厅 | 88平米 | 北 | 精装 | 中楼层(共25层) | 2009年 | 塔楼'],['280'],"['31,819元/平']",黄埔区
['近小区出入口，视野开阔，精装拎包入住，满五唯一'],['科城山庄锦泽园 '],['科学城'],['3室2厅 | 138.99平米 | 南 | 精装 | 低楼层(共18层) | 2015年 | 塔楼'],['665'],"['47,846元/平']",黄埔区
['花园小区南向望花园，户型方正，通风采光好'],['金碧世纪花园 '],['大沙地'],['3室1厅 | 95.91平米 | 南 | 其他 | 低楼层(共32层) | 2006年 | 塔楼'],['450'],"['46,919元/平']",黄埔区
['东城雅苑，南向三房，满五年，位置安静，瞰园景！'],['东城雅苑 '],['开发东区'],['3室2厅 | 131.32平米 | 南 | 其他 | 低楼层(共21层) | 2005年 | 塔楼'],['276'],"['21,018元/平']",黄埔区
['富力新城一期三房急卖 南向中楼层'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 86.96平米 | 南 | 其他 | 33层 | 2017年 | 塔楼'],['217'],"['24,955元/平']",黄埔区
['高层视野开阔 能望山景 出门就有公交站 旁边就有创新'],['时代天境（黄埔） '],['香雪'],['3室2厅 | 104平米 | 西南 | 其他 | 高楼层(共49层)  | 塔楼'],['362'],"['34,808元/平']",黄埔区
['中芯绿地旁，高层视野开阔、通透，满五年免大税'],['科城山庄锦泽园 '],['科学城'],['3室2厅 | 137.57平米 | 南 | 精装 | 高楼层(共18层) | 2015年 | 塔楼'],['760'],"['55,245元/平']",黄埔区
['A区南向大三房二卫，中高楼层通风采光好，视野开阔'],['万科东荟城 '],['香雪'],['3室1厅 | 100.08平米 | 西南 | 其他 | 高楼层(共33层) | 2016年 | 塔楼'],['315'],"['31,475元/平']",黄埔区
['望湖视野好，户型方正，近门口出入方便。'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.03平米 | 北 | 其他 | 31层  | 板塔结合'],['260'],"['26,523元/平']",黄埔区
['佳兆业城市广场精装南向三房，中间楼层，装修好。'],['佳兆业城市广场 '],['南岗'],['3室2厅 | 83.72平米 | 南 | 精装 | 30层 | 2019年 | 塔楼'],['230'],"['27,473元/平']",黄埔区
['南北对流 望山景安静 双主套 楼层好  视野开阔'],['越秀岭南山畔 '],['科学城'],['3室2厅 | 170.86平米 | 南 北 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['800'],"['46,822元/平']",黄埔区
['业主自住 产权清晰 精装修 视野宽阔 采光充足带车位'],['奥园春晓 '],['长岭居'],['3室2厅 | 89.69平米 | 北 | 精装 | 中楼层(共18层) | 2014年 | 塔楼'],['245'],"['27,317元/平']",黄埔区
['户型实用率高，房子保养好，高楼层位置安静舒适。'],['越秀岭南雅筑 '],['香雪'],['3室2厅 | 93.94平米 | 北 | 其他 | 高楼层(共23层)  | 塔楼'],['250'],"['26,613元/平']",黄埔区
['常春藤二期蓝藤花园 高楼层望花园 满五唯一 精装三房'],['实地常春藤 '],['黄埔永和'],['3室2厅 | 85.8平米 | 北 | 精装 | 中楼层(共27层) | 2017年 | 塔楼'],['180'],"['20,980元/平']",黄埔区
['位置优越 安静望花园 精心设计 南北格局户型'],['绿地城泊语湾 '],['知识城'],['3室2厅 | 95平米 | 南 | 精装 | 低楼层(共33层) | 2017年 | 板塔结合'],['258'],"['27,158元/平']",黄埔区
['南北对流 望山景安静 双主套 楼层好  视野开阔'],['越秀岭南山畔 '],['科学城'],['3室2厅 | 170.86平米 | 南 北 | 精装 | 中楼层(共32层) | 2014年 | 塔楼'],['800'],"['46,822元/平']",黄埔区
['佳兆业城市广场精装南向三房，中间楼层，装修好。'],['佳兆业城市广场 '],['南岗'],['3室2厅 | 83.72平米 | 南 | 精装 | 30层 | 2019年 | 塔楼'],['230'],"['27,473元/平']",黄埔区
['104平南向三房两卫，中高层采光好视野宽阔'],['时代印记(广州) '],['知识城'],['3室2厅 | 104.84平米 | 东南 南 | 简装 | 中楼层(共26层)  | 塔楼'],['188'],"['17,933元/平']",黄埔区
['网红盘万科里享家南向三房 视野开阔无遮挡 采光好'],['万科里享家 '],['黄埔永和'],['3室2厅 | 92.22平米 | 南 | 精装 | 低楼层(共34层) | 2017年 | 塔楼'],['188'],"['20,387元/平']",黄埔区
['南向三房 视野开阔 格局方正 业主保养好 配套成熟'],['万科里享家 '],['黄埔永和'],['3室2厅 | 93.83平米 | 南 | 其他 | 低楼层(共30层) | 2017年 | 塔楼'],['195'],"['20,783元/平']",黄埔区
['鼎峰南北对流双卫三房，装修保养好，户型方正'],['新福港鼎峰 '],['科学城'],['3室1厅 | 87.19平米 | 南 北 | 精装 | 高楼层(共30层) | 2015年 | 塔楼'],['530'],"['60,787元/平']",黄埔区
['南向小三房，中楼层，业主诚心放卖'],['新福港鼎峰 '],['科学城'],['3室2厅 | 87.2平米 | 南 | 精装 | 中楼层(共30层) | 2015年 | 塔楼'],['390'],"['44,725元/平']",黄埔区
['新福港鼎峰南向三房，通风采光好，房子保养好。'],['新福港鼎峰 '],['科学城'],['3室2厅 | 86.47平米 | 南 | 精装 | 高楼层(共17层) | 2015年 | 塔楼'],['526'],"['60,831元/平']",黄埔区
['高楼层，采光好，设施齐全，交通便利！'],['中泰天境 '],['知识城'],['3室1厅 | 102.78平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼'],['148'],"['14,400元/平']",黄埔区
['科学城 区府板块 新福港鼎峰 精装南向三房'],['新福港鼎峰 '],['科学城'],['3室2厅 | 86平米 | 南 | 精装 | 中楼层(共17层)  | 塔楼'],['488'],"['56,745元/平']",黄埔区
['采光靓 精装修 保养好 格局方正'],['时代印记(广州) '],['知识城'],['3室2厅 | 101平米 | 东南 | 简装 | 中楼层(共32层)  | 塔楼'],['200'],"['19,802元/平']",黄埔区
['通风采光好 楼层佳 视野佳 三佳户型'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 88.05平米 | 北 | 精装 | 33层  | 塔楼'],['169'],"['19,194元/平']",黄埔区
['凯信东方华庭 满五唯一3房2卫 南向 无遮挡通风采光好'],['凯信东方华庭 '],['开发东区'],['3室1厅 | 96.2平米 | 南 | 精装 | 高楼层(共10层) | 2005年 | 塔楼'],['200'],"['20,791元/平']",黄埔区
['鼎峰南北对流，经典小三房，高层采光好'],['新福港鼎峰 '],['科学城'],['3室2厅 | 88.39平米 | 南 北 | 其他 | 高楼层(共28层)  | 塔楼'],['450'],"['50,911元/平']",黄埔区
['南向高层小三房，采光好，保养好，满五唯一'],['新福港鼎峰 '],['科学城'],['3室1厅 | 86.48平米 | 南 | 精装 | 高楼层(共17层)  | 塔楼'],['480'],"['55,505元/平']",黄埔区
['富力新城 户型方正 通风采光好 看房方便 业主诚心卖'],['富力新城 '],['开发东区'],['3室2厅 | 96.17平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合'],['300'],"['31,195元/平']",黄埔区
['中楼层，视野好，户型方正，采光好'],['万科新里程 '],['科学城'],['3室2厅 | 90.2平米 | 南 | 其他 | 中楼层(共25层) | 2009年 | 塔楼'],['420'],"['46,564元/平']",黄埔区
['南向厅出阳台，采光好，通风好。'],['万科新里程 '],['科学城'],['3室2厅 | 90.08平米 | 南 | 其他 | 低楼层(共25层) | 2009年 | 塔楼'],['347'],"['38,522元/平']",黄埔区
['此房高层南向 格局通透，户型方正 冬暖夏凉'],['万科里享家 '],['黄埔永和'],['3室2厅 | 75.2平米 | 北 | 精装 | 高楼层(共30层) | 2017年 | 塔楼'],['194'],"['25,798元/平']",黄埔区
['万科里享家 三房全新未住 格局方正 诚心放卖望花园'],['万科里享家 '],['黄埔永和'],['3室2厅 | 76.83平米 | 西北 | 精装 | 高楼层(共34层) | 2017年 | 塔楼'],['120'],"['15,619元/平']",黄埔区
['业主自住 产权清晰 精装修 视野宽阔 采光充足带车位'],['奥园春晓 '],['长岭居'],['3室2厅 | 89.69平米 | 北 | 精装 | 中楼层(共18层) | 2014年 | 塔楼'],['245'],"['27,317元/平']",黄埔区
['萝岗地铁口，居家安静，业主诚心脱手'],['线坑花园 '],['科学城'],['3室2厅 | 90.48平米 | 北 | 其他 | 高楼层(共22层)  | 塔楼'],['286.8'],"['31,698元/平']",黄埔区
['黄埔温馨大三房 小区绿化好 人文素质高 房子户型方正'],['万科里享家 '],['黄埔永和'],['3室2厅 | 92.41平米 | 北 | 精装 | 中楼层(共34层)  | 塔楼'],['168'],"['18,180元/平']",黄埔区
['奥园春晓三房南向看花园 视野开阔，户型方正精装。'],['奥园春晓 '],['长岭居'],['3室2厅 | 92.03平米 | 南 | 精装 | 高楼层(共18层) | 2014年 | 塔楼'],['320'],"['34,772元/平']",黄埔区
['春晓精装3房 中楼层视野无遮挡 随时看房'],['奥园春晓 '],['长岭居'],['3室2厅 | 89.27平米 | 西北 | 精装 | 中楼层(共15层) | 2014年 | 塔楼'],['268'],"['30,022元/平']",黄埔区
['奥园春晓，南向小高层三房，满五'],['奥园春晓 '],['长岭居'],['3室1厅 | 89.63平米 | 南 | 其他 | 低楼层(共18层) | 2014年 | 塔楼'],['335'],"['37,376元/平']",黄埔区
['长岭居温馨大三房南向安静望花园 透采光通风好'],['珠江嘉园 '],['黄埔永和'],['3室2厅 | 106.86平米 | 南 | 精装 | 中楼层(共29层) | 2017年 | 塔楼'],['220'],"['20,588元/平']",黄埔区
['龙湖双珑原著 好位置 南向 中楼层 安静 视野好'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 97.4平米 | 南 | 精装 | 32层  | 板塔结合'],['258'],"['26,489元/平']",黄埔区
['富春山居 品质大三房 简约时尚 领包入住'],['雅居乐富春山居 '],['科学城'],['3室1厅 | 136.54平米 | 南 | 精装 | 高楼层(共25层) | 2016年 | 塔楼'],['656'],"['48,045元/平']",黄埔区
['富力新城一期 南向三房两卫 三阳台 看泳池'],['富力悦禧花园 '],['开发东区'],['3室1厅 | 98.39平米 | 南 | 其他 | 33层  | 塔楼'],['208'],"['21,141元/平']",黄埔区
['东城雅苑 环境优雅 小高层东南朝向单边位'],['东城雅苑 '],['开发东区'],['3室2厅 | 131平米 | 南 | 精装 | 中楼层(共21层) | 2005年 | 塔楼'],['250'],"['19,084元/平']",黄埔区
['刚需户型 视野无遮挡 空间分布不错 看房随时联系我'],['万科里享家 '],['黄埔永和'],['3室2厅 | 92.43平米 | 东南 | 精装 | 低楼层(共34层)  | 塔楼'],['234'],"['25,317元/平']",黄埔区
['精装修三地铁单边位中高楼层南北对流，视野开阔采光好'],['大壮名城 '],['科学城'],['3室2厅 | 92.39平米 | 南 | 精装 | 33层 | 2020年 | 塔楼'],['580'],"['62,778元/平']",黄埔区
['毛坯新房，南向望花园，安静宜居'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 98.39平米 | 南 | 其他 | 33层  | 塔楼'],['200'],"['20,328元/平']",黄埔区
['小区配套好，南向三房业主诚心出'],['大壮名城 '],['科学城'],['3室2厅 | 103.6平米 | 南 | 其他 | 低楼层(共33层) | 2020年 | 塔楼'],['580'],"['55,985元/平']",黄埔区
['小区环境好人车分流适合老人小孩子居住'],['富力悦禧花园 '],['开发东区'],['3室1厅 | 87平米 | 南 | 精装 | 33层  | 塔楼'],['248'],"['28,506元/平']",黄埔区
['房子是南北对流，业主精心设计。可拎包入住'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 88平米 | 东南 南 | 其他 | 33层  | 塔楼'],['220'],"['25,000元/平']",黄埔区
['里享家 高层三房 格局方正 望花园 安静舒适'],['万科里享家 '],['黄埔永和'],['3室2厅 | 76.83平米 | 北 | 其他 | 高楼层(共34层) | 2017年 | 塔楼'],['130'],"['16,921元/平']",黄埔区
['山景城无抵押大三房南向安静望花园'],['万科山景城 '],['长岭居'],['3室1厅 | 94.27平米 | 南 | 精装 | 低楼层(共34层)  | 塔楼'],['230'],"['24,399元/平']",黄埔区
['精致三房，业主诚心出，看中可谈'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.04平米 | 北 | 其他 | 31层  | 板塔结合'],['225'],"['22,950元/平']",黄埔区
['尚城全屋定制双阳台 复式大三房 高使用率'],['万科尚城御府 '],['南岗'],['3室2厅 | 77.02平米 | 东南 | 其他 | 34层 | 2016年 | 板楼'],['280'],"['36,355元/平']",黄埔区
['业主诚心放卖，单边位东南向，通风采光好，装修漂亮'],['万科尚城御府 '],['南岗'],['3室1厅 | 77.02平米 | 东南 | 精装 | 34层 | 2016年 | 板楼'],['298'],"['38,692元/平']",黄埔区
['佳兆业未来城 3室2厅 北 南'],['佳兆业未来城 '],['开发东区'],['3室2厅 | 98.27平米 | 北 南 | 其他 | 高楼层(共31层) | 2004年 | 塔楼'],['105'],"['10,685元/平']",黄埔区
['业主急卖，户型方正格局好，公摊少，实用率高'],['宏康花园三期建鑫苑 '],['开发东区'],['3室2厅 | 97.06平米 | 北 | 简装 | 高楼层(共7层) | 2000年 | 塔楼'],['150'],"['15,455元/平']",黄埔区
['幸福悦 定制家具 自住标准 南向三房 视野开阔 楼龄新'],['万科幸福悦 '],['知识城'],['3室2厅 | 79.59平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['220'],"['27,642元/平']",黄埔区
['罗兰国际二期 安静楼栋 中楼层'],['保利罗兰国际 '],['科学城'],['3室1厅 | 90.52平米 | 北 | 其他 | 33层  | 塔楼'],['295'],"['32,590元/平']",黄埔区
['南向大三房，两梯四户，望花园，诚心出'],['绿地城凤语湾 '],['知识城'],['3室2厅 | 97.4平米 | 南 西南 | 其他 | 低楼层(共34层)  | 板塔结合'],['199'],"['20,432元/平']",黄埔区
['南向大三房，采光充足，交通便利小区，安静绿化好'],['金逸雅居 '],['黄埔区府'],['3室1厅 | 95.8平米 | 南 | 其他 | 中楼层(共17层) | 2006年 | 塔楼'],['390'],"['40,710元/平']",黄埔区
['长岭居南北通透 大三房 中间楼层南望花园北望山景公园'],['万科里享家 '],['黄埔永和'],['3室2厅 | 91.45平米 | 南 北 | 精装 | 中楼层(共34层) | 2017年 | 塔楼'],['190'],"['20,777元/平']",黄埔区
['万科幸福荟 全新没有住过 南向复式三房两卫'],['万科幸福荟 '],['知识城'],['3室2厅 | 77.9平米 | 南 | 其他 | 低楼层(共17层)  | 板楼'],['160'],"['20,540元/平']",黄埔区
['南向横厅，望小区园林，视野开阔，无遮挡'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.34平米 | 南 | 精装 | 23层  | 板塔结合'],['273'],"['27,761元/平']",黄埔区
['三期的南向平层，环境安静，密度低.'],['万科幸福荟 '],['知识城'],['3室1厅 | 98平米 | 南 | 精装 | 中楼层(共29层)  | 塔楼'],['202'],"['20,613元/平']",黄埔区
['采光靓 精装修 保养好 格局方正'],['时代印记(广州) '],['知识城'],['3室2厅 | 105.27平米 | 南 | 其他 | 中楼层(共32层)  | 塔楼'],['220'],"['20,899元/平']",黄埔区
['南向三房两卫，位置好，装修漂亮'],['万科幸福悦 '],['知识城'],['3室1厅 | 79.18平米 | 南 | 精装 | 低楼层(共11层)  | 暂无数据'],['170'],"['21,471元/平']",黄埔区
['绿地城泊语湾 3室1厅 南'],['绿地城泊语湾 '],['知识城'],['3室1厅 | 95.11平米 | 南 | 精装 | 低楼层(共33层) | 2017年 | 板塔结合'],['180'],"['18,926元/平']",黄埔区
['该房不满两年，税费可协商各付各 业主诚意卖！'],['星樾·山畔 '],['科学城'],['3室2厅 | 79.49平米 | 北 | 精装 | 中楼层(共33层)  | 塔楼'],['280'],"['35,225元/平']",黄埔区
['东港花园 温馨三居室 地铁100米 户型方正  安静不吵'],['东港花园 '],['文冲'],['3室2厅 | 98.75平米 | 南 北 | 其他 | 高楼层(共11层) | 2010年 | 塔楼'],['346'],"['35,038元/平']",黄埔区
['科学城南向大三房全屋定制户型方正南北通透'],['万科里享家 '],['黄埔永和'],['3室2厅 | 93.33平米 | 南 北 | 精装 | 低楼层(共34层)  | 板楼'],['171'],"['18,323元/平']",黄埔区
['近地铁，配套齐全  小区园林很漂亮'],['佳兆业未来城 '],['开发东区'],['3室1厅 | 99.49平米 | 西南 | 其他 | 低楼层(共31层)  | 塔楼'],['128'],"['12,866元/平']",黄埔区
['此房满五税费少，格局方正 ，阳台朝南采光好。'],['省电力一局 '],['南岗'],['3室2厅 | 77平米 | 南 北 | 简装 | 高楼层(共7层) | 1990年 | 塔楼'],['110'],"['14,286元/平']",黄埔区
['望公园安静三房、中间楼栋、业主诚心出让'],['时代春树里 '],['香雪'],['3室2厅 | 81.76平米 | 北 | 精装 | 低楼层(共34层) | 2016年 | 塔楼'],['240'],"['29,355元/平']",黄埔区
['科学城南向大三房全屋定制户型方正南北通透'],['万科里享家 '],['黄埔永和'],['3室2厅 | 93.33平米 | 南 北 | 精装 | 低楼层(共34层)  | 板楼'],['171'],"['18,323元/平']",黄埔区
['东港花园 温馨三居室 地铁100米 户型方正  安静不吵'],['东港花园 '],['文冲'],['3室2厅 | 98.75平米 | 南 北 | 其他 | 高楼层(共11层) | 2010年 | 塔楼'],['346'],"['35,038元/平']",黄埔区
['幸福悦 定制家具 自住标准 南向三房 视野开阔 楼龄新'],['万科幸福悦 '],['知识城'],['3室2厅 | 79.59平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['220'],"['27,642元/平']",黄埔区
['满五非唯一，南向大三房，采光充足，交通便利近地铁'],['金逸雅居 '],['黄埔区府'],['3室2厅 | 102.29平米 | 南 | 精装 | 中楼层(共11层) | 2006年 | 塔楼'],['420'],"['41,060元/平']",黄埔区
['急卖大三房、中高楼层、横厅设计采光通透'],['万科东荟城 '],['香雪'],['3室2厅 | 96.75平米 | 南 | 精装 | 中楼层(共23层) | 2016年 | 塔楼'],['370'],"['38,243元/平']",黄埔区
['南向三房不靠高速 业主全屋重新装修过 拎包入住'],['保利罗兰国际 '],['科学城'],['3室2厅 | 102.48平米 | 南 | 精装 | 33层  | 塔楼'],['460'],"['44,887元/平']",黄埔区
['实地四期大三房，精装修，保养好，业主诚心卖'],['实地常春藤 '],['黄埔永和'],['3室1厅 | 99.81平米 | 南 | 精装 | 中楼层(共25层) | 2018年 | 塔楼'],['199'],"['19,938元/平']",黄埔区
['科学城精装三房保养九成新大品牌开发商'],['万科里享家 '],['黄埔永和'],['3室1厅 | 75.58平米 | 北 | 其他 | 高楼层(共34层)  | 塔楼'],['175'],"['23,155元/平']",黄埔区
['南向，高楼层，视野开阔，无遮挡，采光通风都很好'],['富力悦禧花园 '],['开发东区'],['3室2厅 | 87.01平米 | 南 | 精装 | 33层  | 塔楼'],['184.5'],"['21,205元/平']",黄埔区
['万科里享家，科学城刚需三房，高楼层，公园山景房'],['万科里享家 '],['黄埔永和'],['3室2厅 | 92.41平米 | 西北 北 | 其他 | 高楼层(共34层)  | 塔楼'],['160'],"['17,315元/平']",黄埔区
['安静东南向、单边位大三房、业主诚心放卖，望小区园林'],['万科东荟城 '],['香雪'],['3室2厅 | 97.8平米 | 东南 | 精装 | 高楼层(共28层) | 2015年 | 塔楼'],['288'],"['29,448元/平']",黄埔区
['此房业主诚意放卖、户型方正、视野开阔无遮挡'],['龙湖双珑原著 '],['知识城'],['3室2厅 | 98.37平米 | 南 | 其他 | 23层  | 板塔结合'],['275'],"['27,956元/平']",黄埔区
