标题,小区,地区,房源信息,总价,单价,所在区
['满五精装修，楼层好，望花园，配套设施齐全，交通方便'],['东方名都花园 '],['白江'],['3室1厅 | 116平米 | 东南 | 精装 | 29层 | 2013年 | 塔楼'],['210'],"['18,104元/平']",增城区
['此房源满五年，户型方正，位置安静不吵，视野开阔'],['碧桂园凤凰城凤晴苑 '],['凤凰城'],['3室2厅 | 111.23平米 | 北 | 精装 | 高楼层(共32层) | 2002年 | 塔楼'],['136'],"['12,227元/平']",增城区
['业主真实在卖，看中可谈，适合一家人住'],['嘉御豪庭 '],['石滩镇'],['3室1厅 | 113.99平米 | 东南 | 精装 | 中楼层(共32层)  | 塔楼'],['113'],"['9,914元/平']",增城区
['望花园三房 业主诚心置换 jia格好说'],['锦绣新天地 '],['新塘南'],['3室2厅 | 114.12平米 | 东北 | 精装 | 低楼层(共24层) | 2012年 | 塔楼'],['110'],"['9,639元/平']",增城区
['锦绣新天地南北对流大三房，精装望花园，采光好'],['锦绣新天地 '],['新塘南'],['3室2厅 | 127.24平米 | 南 北 | 精装 | 高楼层(共18层) | 2009年 | 塔楼'],['160'],"['12,575元/平']",增城区
['锦绣新天地客厅双阳台通透3房好装自住保养好'],['锦绣新天地 '],['新塘南'],['3室2厅 | 115.2平米 | 南 北 | 精装 | 高楼层(共15层) | 2009年 | 塔楼'],['168'],"['14,584元/平']",增城区
['东江之上~好房精选无遮挡一线望江景~对流户型'],['保利东江首府 '],['新塘南'],['3室2厅 | 127.1平米 | 东南 | 精装 | 高楼层(共32层) | 2012年 | 塔楼'],['208.5'],"['16,405元/平']",增城区
['白江地铁精装大三房 业主自保养好'],['惠百氏广场 '],['白江'],['3室2厅 | 120.22平米 | 南 | 精装 | 低楼层(共32层) | 2019年 | 塔楼'],['265'],"['22,043元/平']",增城区
['南向望西福河，户型方正带主套，视野开阔，安静舒适'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 112.53平米 | 南 北 | 精装 | 低楼层(共26层) | 2018年 | 板塔结合'],['149'],"['13,241元/平']",增城区
['科创教育城板块，业主诚心出，快线地铁全新未入住'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 113平米 | 南 北 | 其他 | 中楼层(共26层) | 2018年 | 板塔结合'],['145'],"['12,832元/平']",增城区
['舒适三房两卫，中高楼层，一线看别墅，视野好'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 120.63平米 | 北 | 其他 | 中楼层(共22层) | 2002年 | 塔楼'],['250'],"['20,725元/平']",增城区
['锦绣御景苑一二期 3室1厅 北'],['锦绣御景苑一二期 '],['荔城西区'],['3室1厅 | 111.5平米 | 北 | 简装 | 低楼层(共17层) | 2009年 | 塔楼'],['111.5'],"['10,000元/平']",增城区
['锦绣御景国际一期 南北对流通风好，户型方正，视野好'],['锦绣御景国际一期 '],['荔城西区'],['3室1厅 | 125.93平米 | 南 | 毛坯 | 低楼层(共18层) | 2016年 | 塔楼'],['125'],"['9,927元/平']",增城区
['满五唯一，通风好户型方正，小区安静，毛坯自主装修'],['崇和花园 '],['永宁'],['3室2厅 | 115.1平米 | 北 | 精装 | 高楼层(共18层) | 2016年 | 塔楼'],['150'],"['13,033元/平']",增城区
['南北通透，保养好，交通便利！！'],['恒福花园 '],['中新镇'],['3室2厅 | 123.18平米 | 南 北 | 精装 | 低楼层(共19层)  | 塔楼'],['118'],"['9,580元/平']",增城区
['崇和花园    毛坯三房   满五年   税费少'],['崇和花园 '],['永宁'],['3室1厅 | 115.1平米 | 北 | 毛坯 | 高楼层(共18层) | 2016年 | 塔楼'],['117.8'],"['10,235元/平']",增城区
['大三房   采光足 楼层好  看房随时'],['恒大山水城 '],['中新镇'],['3室2厅 | 120.01平米 | 南 | 精装 | 高楼层(共18层) | 2012年 | 板塔结合'],['171'],"['14,249元/平']",增城区
['合生五期全新未住大三房 南北对流'],['合生湖山国际5期峰荟 '],['凤凰城'],['3室2厅 | 111.65平米 | 南 | 精装 | 中楼层(共33层)  | 塔楼'],['175'],"['15,674元/平']",增城区
['中高层！保利精装！南北对流！户型方正实用江景靓！'],['保利东江首府 '],['新塘南'],['3室2厅 | 123.76平米 | 南 北 | 简装 | 中楼层(共32层) | 2012年 | 塔楼'],['226'],"['18,262元/平']",增城区
['东南向户型方正实用！全新未住毛坯！光线通风好！'],['保利东江首府 '],['新塘南'],['3室2厅 | 118.15平米 | 南 北 | 毛坯 | 低楼层(共32层) | 2015年 | 塔楼'],['190'],"['16,082元/平']",增城区
['实用大三房，南向，户型方正，采光好'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 | 其他 | 高楼层(共32层) | 2019年 | 暂无数据'],['117'],"['10,121元/平']",增城区
['旧证，精装房，高楼层，视野开阔。'],['锦绣御景国际二期 '],['荔城西区'],['3室2厅 | 125.53平米 | 东南 | 精装 | 高楼层(共22层)  | 塔楼'],['139'],"['11,074元/平']",增城区
['此房满五 中楼层 景观好 无遮挡 精装修 小区配套齐全'],['锦绣御景国际二期 '],['荔城西区'],['3室1厅 | 113.33平米 | 南 | 精装 | 中楼层(共32层)  | 塔楼'],['160'],"['14,119元/平']",增城区
['小区就是地铁口 交通很方便 旁边就湿地公园 12年义务'],['品秀星图 '],['新塘北'],['3室2厅 | 113.58平米 | 东南 | 其他 | 中楼层(共24层)  | 塔楼'],['225'],"['19,810元/平']",增城区
['花园中间位置看花园改善必看宜居优选毛坯装修拎包入住'],['翡翠绿洲育才阳光苑 '],['凤凰城'],['3室2厅 | 125.08平米 | 东 北 | 精装 | 高楼层(共17层) | 2011年 | 塔楼'],['185'],"['14,791元/平']",增城区
['区府城芯，挂绿湖边，环境幽美，有车位'],['保利壹号公馆 '],['增城区府'],['3室2厅 | 110.9平米 | 西北 东北 | 精装 | 低楼层(共11层) | 2010年 | 板塔结合'],['175'],"['15,780元/平']",增城区
['碧桂园凤凰城凤锦苑 3室2厅 北 东北'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 121.78平米 | 北 东北 | 精装 | 中楼层(共26层) | 2002年 | 塔楼'],['178'],"['14,617元/平']",增城区
['敏捷莱茵花园3-2-1-2 128.62m² 163'],['敏捷莱茵花园 '],['荔城增江'],['3室2厅 | 128.62平米 | 东南 | 简装 | 中楼层(共18层) | 2015年 | 塔楼'],['163'],"['12,673元/平']",增城区
['南向三房，精装修，户型方正实用，大三房'],['保利东江首府 '],['新塘南'],['3室2厅 | 128平米 | 南 | 其他 | 低楼层(共39层) | 2012年 | 塔楼'],['218'],"['17,032元/平']",增城区
['全屋订制家私家电  拎包入住  随时可看'],['合生湖山国际6期峰上 '],['凤凰城'],['3室2厅 | 122.38平米 | 南 | 其他 | 低楼层(共33层)  | 塔楼'],['170'],"['13,892元/平']",增城区
['誉峰江畔花园 120方 南北对流 大3房 合适来谈'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 119平米 | 南 | 毛坯 | 低楼层(共17层) | 2015年 | 塔楼'],['102'],"['8,572元/平']",增城区
['凤岗科教城板块 好楼层 视野好'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 128.35平米 | 南 | 其他 | 中楼层(共25层) | 2017年 | 板塔结合'],['139'],"['10,830元/平']",增城区
['二期 双地铁 凯达尔交通 南向高楼层精装三房'],['惠百氏广场 '],['白江'],['3室2厅 | 124.11平米 | 南 北 | 精装 | 高楼层(共32层) | 2019年 | 塔楼'],['188'],"['15,148元/平']",增城区
['凤凰城凤锦苑 正南向三房 自住保养好 高楼层 景观开阔'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 122.53平米 | 南 | 精装 | 高楼层(共26层) | 2002年 | 塔楼'],['220'],"['17,955元/平']",增城区
['此房过5唯一，保养良好，南北对流通风佳'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 121.78平米 | 东北 | 精装 | 低楼层(共26层) | 2002年 | 塔楼'],['168'],"['13,796元/平']",增城区
['保利合锦领秀山 精装3房南向 楼层好 视野广阔'],['保利合锦领秀山 '],['荔城增江'],['3室2厅 | 112.22平米 | 南 北 | 其他 | 高楼层(共30层)  | 塔楼'],['128'],"['11,407元/平']",增城区
['楼下地铁口  南向3房  楼层好 近新塘TOD'],['假日花园 '],['白江'],['3室2厅 | 122.62平米 | 东南 | 毛坯 | 高楼层(共18层) | 2013年 | 塔楼'],['239'],"['19,492元/平']",增城区
['实用3房 南北对流 双阳台 精装修 带车位'],['恒福花园 '],['中新镇'],['3室2厅 | 123.68平米 | 东南 | 精装 | 低楼层(共19层)  | 塔楼'],['125'],"['10,107元/平']",增城区
['南向采光，格局好，楼层好，采光充足，配套设..'],['敏捷莱茵花园 '],['荔城增江'],['3室2厅 | 121.19平米 | 西南 | 精装 | 中楼层(共18层)  | 塔楼'],['141'],"['11,635元/平']",增城区
['凤锦苑高层望山景，税费少视野好，保养好，拎包入住。'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 122.53平米 | 南 | 其他 | 高楼层(共26层) | 2002年 | 塔楼'],['215'],"['17,547元/平']",增城区
['高楼层望花园 附带家私电器拎包入住'],['翡翠绿洲森林半岛 '],['凤凰城'],['3室2厅 | 114.86平米 | 北 | 精装 | 高楼层(共25层) | 2016年 | 塔楼'],['175'],"['15,236元/平']",增城区
['绿湖三期南向三房两卫高楼层采光通透'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 112.19平米 | 南 北 | 其他 | 高楼层(共32层) | 2018年 | 塔楼'],['110'],"['9,805元/平']",增城区
['户型南北对流，靓楼层阳光大三房。'],['时代天启 '],['荔城增江'],['3室1厅 | 118.95平米 | 南 北 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['145'],"['12,190元/平']",增城区
['敏捷莱茵花园 128方 毛坯 大3房 合适来谈'],['敏捷莱茵花园 '],['荔城增江'],['3室1厅 | 128平米 | 东南 | 毛坯 | 高楼层(共32层) | 2012年 | 塔楼'],['135'],"['10,547元/平']",增城区
['碧桂园凤凰城凤凰名苑 3室2厅 北'],['碧桂园凤凰城凤凰名苑 '],['凤凰城'],['3室2厅 | 118.39平米 | 北 | 其他 | 中楼层(共17层) | 2017年 | 塔楼'],['162'],"['13,684元/平']",增城区
['合生六期笋盘来袭，别墅湖景，定制家居'],['合生湖山国际6期峰上 '],['凤凰城'],['3室2厅 | 111.19平米 | 南 | 精装 | 高楼层(共33层) | 2018年 | 板楼'],['175'],"['15,739元/平']",增城区
['豪花装修，全屋定制，保养新净，小区中好位置，带车位'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 120.76平米 | 南 北 | 其他 | 低楼层(共26层) | 2017年 | 板塔结合'],['160'],"['13,250元/平']",增城区
['二期 双地铁 凯达尔交通 南向高楼层精装三房'],['惠百氏广场 '],['白江'],['3室2厅 | 124.11平米 | 南 北 | 精装 | 高楼层(共32层) | 2019年 | 塔楼'],['188'],"['15,148元/平']",增城区
['时代天启 人性化的内设配套 24小时小区管理'],['时代天启 '],['荔城增江'],['3室2厅 | 118.95平米 | 南 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['127'],"['10,677元/平']",增城区
['碧桂园凤凰城凤锦苑 3室1厅 南'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室1厅 | 122平米 | 南 | 其他 | 中楼层(共26层) | 2002年 | 塔楼'],['208'],"['17,050元/平']",增城区
['绿湖三期 3房2卫 拎包入住 少税'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 116.95平米 | 南 | 其他 | 低楼层(共32层) | 2019年 | 暂无数据'],['130'],"['11,116元/平']",增城区
['全屋订制家私家电  拎包入住  随时可看'],['合生湖山国际6期峰上 '],['凤凰城'],['3室2厅 | 122.38平米 | 南 | 其他 | 低楼层(共33层)  | 塔楼'],['170'],"['13,892元/平']",增城区
['业主自住 装修漂亮保养好 过五唯一 直接拎包入住'],['锦绣新天地 '],['新塘南'],['3室1厅 | 114.53平米 | 北 | 简装 | 中楼层(共22层) | 2012年 | 塔楼'],['145'],"['12,661元/平']",增城区
['业主诚意出手。欢迎带看。。看上可谈'],['崇和花园 '],['永宁'],['3室2厅 | 115.18平米 | 南 | 其他 | 低楼层(共18层) | 2016年 | 塔楼'],['110'],"['9,551元/平']",增城区
['三房大户型、满二、毛坯、业主诚意出'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室1厅 | 128.36平米 | 南 西 北 | 毛坯 | 低楼层(共25层) | 2017年 | 板塔结合'],['138'],"['10,752元/平']",增城区
['锦绣环境优美，税费低，地铁口，环境幽美，人车分流'],['敏捷锦绣星辰 '],['荔城增江'],['3室2厅 | 115.16平米 | 南 | 精装 | 低楼层(共18层) | 2016年 | 塔楼'],['110'],"['9,552元/平']",增城区
['碧桂园双卫好楼层南北对流 满五少税 采光好 户型方正'],['碧桂园城市花园花岸苑 '],['朱村'],['3室1厅 | 115平米 | 南 北 | 精装 | 高楼层(共26层) | 2016年 | 板塔结合'],['175'],"['15,218元/平']",增城区
['此房楼层好 视野无遮挡 业主诚心出'],['海伦春天 '],['永宁'],['3室2厅 | 115.18平米 | 南 | 精装 | 高楼层(共25层) | 2012年 | 塔楼'],['104'],"['9,030元/平']",增城区
['绿湖国际城南北对流/全新未住/精装物业好，'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 116.95平米 | 南 | 精装 | 中楼层(共32层) | 2019年 | 暂无数据'],['118'],"['10,090元/平']",增城区
['海伦春天  南北通透  居家户型'],['海伦春天 '],['永宁'],['3室1厅 | 118.1平米 | 南 北 | 精装 | 低楼层(共25层) | 2012年 | 塔楼'],['133'],"['11,262元/平']",增城区
['满五唯一，户型好保养好，视野宽阔，楼层好，精装'],['碧桂园凤凰城凤荔苑 '],['凤凰城'],['3室2厅 | 122.93平米 | 南 北 | 精装 | 中楼层(共29层) | 2018年 | 塔楼'],['208'],"['16,921元/平']",增城区
['新塘成熟小区，现楼全新随时入住'],['合汇学府名郡 '],['白江'],['3室2厅 | 116.02平米 | 南 | 其他 | 中楼层(共32层) | 2018年 | 塔楼'],['158'],"['13,619元/平']",增城区
['南北对流大三房 户型通透方正 中楼层 通风采光好'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 115.61平米 | 南 北 | 精装 | 低楼层(共32层) | 2019年 | 暂无数据'],['105'],"['9,083元/平']",增城区
['21号线地铁站  锦绣御景国际二期大三房 南向 满五'],['锦绣御景国际二期 '],['荔城西区'],['3室1厅 | 115.52平米 | 东南 | 其他 | 高楼层(共32层)  | 塔楼'],['145'],"['12,552元/平']",增城区
['南向大三房 中楼层 采光充足 看房方便 拎包入住'],['顶好大厦 '],['新塘南'],['3室2厅 | 114.33平米 | 南 | 其他 | 中楼层(共6层) | 2004年 | 塔楼'],['114'],"['9,972元/平']",增城区
['凤凰城凤锦苑保养新位置安静大三房'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 122.02平米 | 东北 | 精装 | 低楼层(共26层) | 2002年 | 塔楼'],['188'],"['15,408元/平']",增城区
['锦绣天伦舒适大三房南向低于市场'],['敏捷锦绣天伦 '],['新塘北'],['3室1厅 | 111.26平米 | 南 | 简装 | 低楼层(共33层) | 2015年 | 塔楼'],['135'],"['12,134元/平']",增城区
['旧证，精装房，高楼层，视野开阔。'],['锦绣御景国际二期 '],['荔城西区'],['3室2厅 | 125.53平米 | 东南 | 精装 | 高楼层(共22层)  | 塔楼'],['139'],"['11,074元/平']",增城区
['广州院子 顶层复式带大平台 诚意出'],['泰禾广州院子 '],['荔城增江'],['3室2厅 | 125.03平米 | 南 | 毛坯 | 高楼层(共6层)  | 板塔结合'],['270'],"['21,595元/平']",增城区
['3房2卫，中层，采光好，无遮挡'],['崇和花园 '],['永宁'],['3室2厅 | 115.14平米 | 北 | 精装 | 中楼层(共12层) | 2007年 | 塔楼'],['109'],"['9,467元/平']",增城区
['地铁13号线白江板块电梯大3房  配套成熟  刚需户型'],['水电二局宿舍 '],['白江'],['3室2厅 | 110.71平米 | 东南 | 其他 | 中楼层(共18层)  | 板楼'],['170'],"['15,356元/平']",增城区
['绿湖三期南向三房两卫高楼层采光通透'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 112.19平米 | 南 北 | 其他 | 高楼层(共32层) | 2018年 | 塔楼'],['110'],"['9,805元/平']",增城区
['户型南北对流，靓楼层阳光大三房。'],['时代天启 '],['荔城增江'],['3室1厅 | 118.95平米 | 南 北 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['145'],"['12,190元/平']",增城区
['南向采光，格局好，楼层好，采光充足，配套设..'],['敏捷莱茵花园 '],['荔城增江'],['3室2厅 | 121.19平米 | 西南 | 精装 | 中楼层(共18层)  | 塔楼'],['141'],"['11,635元/平']",增城区
['凤锦苑高层望山景，税费少视野好，保养好，拎包入住。'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 122.53平米 | 南 | 其他 | 高楼层(共26层) | 2002年 | 塔楼'],['215'],"['17,547元/平']",增城区
['高楼层望花园 附带家私电器拎包入住'],['翡翠绿洲森林半岛 '],['凤凰城'],['3室2厅 | 114.86平米 | 北 | 精装 | 高楼层(共25层) | 2016年 | 塔楼'],['175'],"['15,236元/平']",增城区
['崇和花园舒适南向三房，楼层好景观靓'],['崇和花园 '],['永宁'],['3室1厅 | 115.14平米 | 南 | 精装 | 高楼层(共12层) | 2007年 | 塔楼'],['107'],"['9,294元/平']",增城区
['南北对流 双*达  有50年使用权车位 碧桂园物业'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室1厅 | 110.94平米 | 西北 | 简装 | 中楼层(共25层) | 2017年 | 板塔结合'],['131'],"['11,809元/平']",增城区
['满五唯一看房提前约，一楼有花苑（182平），精装交付'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 115.38平米 | 南 | 精装 | 低楼层(共26层) | 2002年 | 塔楼'],['300'],"['26,002元/平']",增城区
['锦绣半山，与别墅为伍，你居住的好选择~'],['锦绣半山御景 '],['荔城西区'],['3室2厅 | 127平米 | 南 | 毛坯 | 中楼层(共13层) | 2012年 | 塔楼'],['116'],"['9,134元/平']",增城区
['全新装修 温馨三房双卫 拎包入住 位置靠山'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 117.46平米 | 北 | 其他 | 高楼层(共26层) | 2002年 | 塔楼'],['180'],"['15,325元/平']",增城区
['凤凰城精品大三房，户型方正，视野通透'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室1厅 | 120平米 | 北 | 精装 | 高楼层(共22层) | 2002年 | 塔楼'],['176'],"['14,667元/平']",增城区
['碧桂园凤凰城凤锦苑 3室2厅 北 东北'],['碧桂园凤凰城凤锦苑 '],['凤凰城'],['3室2厅 | 121.78平米 | 北 东北 | 精装 | 中楼层(共26层) | 2002年 | 塔楼'],['178'],"['14,617元/平']",增城区
['碧桂园中新首付3房2厅带主套  毛坯'],['碧桂园中新首府 '],['福和镇'],['3室2厅 | 116.39平米 | 东南 | 毛坯 | 低楼层(共25层) | 2016年 | 塔楼'],['120'],"['10,311元/平']",增城区
['海伦春天南北对流双阳台，房本满五税费低'],['海伦春天 '],['永宁'],['3室1厅 | 128.33平米 | 东南 南 北 | 精装 | 高楼层(共28层) | 2012年 | 塔楼'],['168'],"['13,092元/平']",增城区
['时代天启，高.端品质小区，大三房，南北对流'],['时代天启 '],['荔城增江'],['3室2厅 | 118.47平米 | 南 北 | 其他 | 低楼层(共32层) | 2018年 | 塔楼'],['130'],"['10,974元/平']",增城区
['业主急卖！装修保养很好，带产权车位 通风采光好'],['锦绣新天地 '],['新塘南'],['3室2厅 | 129.78平米 | 南 | 精装 | 中楼层(共24层) | 2009年 | 塔楼'],['172'],"['13,254元/平']",增城区
['小区就是地铁口 交通很方便 旁边就湿地公园 12年义务'],['品秀星图 '],['新塘北'],['3室2厅 | 113.58平米 | 东南 | 其他 | 中楼层(共24层)  | 塔楼'],['225'],"['19,810元/平']",增城区
['此房满五 中楼层 景观好 无遮挡 精装修 小区配套齐全'],['锦绣御景国际二期 '],['荔城西区'],['3室1厅 | 113.33平米 | 南 | 精装 | 中楼层(共32层)  | 塔楼'],['160'],"['14,119元/平']",增城区
['全屋订制家私家电  拎包入住  随时可看'],['合生湖山国际6期峰上 '],['凤凰城'],['3室2厅 | 122.38平米 | 南 | 其他 | 低楼层(共33层)  | 塔楼'],['170'],"['13,892元/平']",增城区
['区府城芯，挂绿湖边，环境幽美，有车位'],['保利壹号公馆 '],['增城区府'],['3室2厅 | 110.9平米 | 西北 东北 | 精装 | 低楼层(共11层) | 2010年 | 板塔结合'],['175'],"['15,780元/平']",增城区
['誉峰江畔花园 120方 南北对流 大3房 合适来谈'],['誉峰江畔花园 '],['荔城增江'],['3室2厅 | 119平米 | 南 | 毛坯 | 低楼层(共17层) | 2015年 | 塔楼'],['102'],"['8,572元/平']",增城区
['凤岗科教城板块 好楼层 视野好'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 128.35平米 | 南 | 其他 | 中楼层(共25层) | 2017年 | 板塔结合'],['139'],"['10,830元/平']",增城区
['绿湖三期 3房2卫 拎包入住 少税'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 116.95平米 | 南 | 其他 | 低楼层(共32层) | 2019年 | 暂无数据'],['130'],"['11,116元/平']",增城区
['东江之上！~好房精选~一线望景观'],['保利东江首府 '],['新塘南'],['3室2厅 | 128.46平米 | 南 | 精装 | 低楼层(共39层) | 2012年 | 塔楼'],['203.5'],"['15,842元/平']",增城区
['东江之上~好房精选无遮挡一线望江景~对流户型'],['保利东江首府 '],['新塘南'],['3室2厅 | 127.1平米 | 东南 | 精装 | 高楼层(共32层) | 2012年 | 塔楼'],['208.5'],"['16,405元/平']",增城区
['白江地铁精装大三房 业主自保养好'],['惠百氏广场 '],['白江'],['3室2厅 | 120.22平米 | 南 | 精装 | 低楼层(共32层) | 2019年 | 塔楼'],['265'],"['22,043元/平']",增城区
['科创教育城板块，业主诚心出，快线地铁全新未入住'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室2厅 | 113平米 | 南 北 | 其他 | 中楼层(共26层) | 2018年 | 板塔结合'],['145'],"['12,832元/平']",增城区
['合景誉山国际三区 3室2厅 南'],['合景誉山国际三区 '],['永宁'],['3室2厅 | 111.71平米 | 南 | 精装 | 中楼层(共28层) | 2017年 | 塔楼'],['117'],"['10,474元/平']",增城区
['业主自住保养好，南北对流，中高楼层，通风采光好'],['广州敏捷绿湖首府 '],['石滩镇'],['3室2厅 | 115.39平米 | 南 北 | 其他 | 高楼层(共33层)  | 塔楼'],['118'],"['10,227元/平']",增城区
['敏捷绿湖大三房拎包入住装修楼层靓南向视野开阔'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 113.58平米 | 东南 南 | 其他 | 中楼层(共32层) | 2018年 | 塔楼'],['116'],"['10,214元/平']",增城区
['区府。合汇，城芯，基础设施完善，地铁口...交通便利'],['合汇·中央广场 '],['荔城中区'],['3室1厅 | 127.19平米 | 南 | 精装 | 中楼层(共37层) | 2017年 | 塔楼'],['250'],"['19,656元/平']",增城区
['翡翠绿洲5期小高层单边位，位置安静，装修保养好'],['翡翠绿洲森林半岛 '],['凤凰城'],['3室2厅 | 123.71平米 | 北 | 精装 | 高楼层(共12层) | 2011年 | 塔楼'],['225'],"['18,188元/平']",增城区
['领秀山电梯大三房南北对流精装修'],['保利合锦领秀山 '],['荔城增江'],['3室2厅 | 112.07平米 | 南 北 | 精装 | 高楼层(共33层)  | 暂无数据'],['120'],"['10,708元/平']",增城区
['南向三房，精装修，户型方正实用，大三房'],['保利东江首府 '],['新塘南'],['3室2厅 | 128平米 | 南 | 其他 | 低楼层(共39层) | 2012年 | 塔楼'],['218'],"['17,032元/平']",增城区
['绿湖国际城南北对流/全新未住/精装物业好，'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室2厅 | 116.95平米 | 南 | 精装 | 中楼层(共32层) | 2019年 | 暂无数据'],['118'],"['10,090元/平']",增城区
['海伦春天  南北通透  居家户型'],['海伦春天 '],['永宁'],['3室1厅 | 118.1平米 | 南 北 | 精装 | 低楼层(共25层) | 2012年 | 塔楼'],['133'],"['11,262元/平']",增城区
['新塘成熟小区，现楼全新随时入住'],['合汇学府名郡 '],['白江'],['3室2厅 | 116.02平米 | 南 | 其他 | 中楼层(共32层) | 2018年 | 塔楼'],['158'],"['13,619元/平']",增城区
['旧证，精装房，高楼层，视野开阔。'],['锦绣御景国际二期 '],['荔城西区'],['3室2厅 | 125.53平米 | 东南 | 精装 | 高楼层(共22层)  | 塔楼'],['139'],"['11,074元/平']",增城区
['三房大户型、满二、毛坯、业主诚意出'],['碧桂园城市花园漫绿苑 '],['朱村'],['3室1厅 | 128.36平米 | 南 西 北 | 毛坯 | 低楼层(共25层) | 2017年 | 板塔结合'],['138'],"['10,752元/平']",增城区
['锦绣环境优美，税费低，地铁口，环境幽美，人车分流'],['敏捷锦绣星辰 '],['荔城增江'],['3室2厅 | 115.16平米 | 南 | 精装 | 低楼层(共18层) | 2016年 | 塔楼'],['110'],"['9,552元/平']",增城区
['碧桂园双卫好楼层南北对流 满五少税 采光好 户型方正'],['碧桂园城市花园花岸苑 '],['朱村'],['3室1厅 | 115平米 | 南 北 | 精装 | 高楼层(共26层) | 2016年 | 板塔结合'],['175'],"['15,218元/平']",增城区
['此房楼层好 视野无遮挡 业主诚心出'],['海伦春天 '],['永宁'],['3室2厅 | 115.18平米 | 南 | 精装 | 高楼层(共25层) | 2012年 | 塔楼'],['104'],"['9,030元/平']",增城区
['房子过五年 没有欠款 南向中间楼层无遮挡'],['富城花园 '],['新塘南'],['3室1厅 | 115.62平米 | 北 | 精装 | 15层 | 2008年 | 塔楼'],['105'],"['9,082元/平']",增城区
['东南向望市政公园，封闭式管理绿化，地铁口上盖'],['假日花园 '],['白江'],['3室2厅 | 111.6平米 | 南 | 精装 | 中楼层(共18层) | 2012年 | 塔楼'],['170'],"['15,233元/平']",增城区
['一楼自己的花园 阳光充足 荔城碧桂园五星物业'],['荔城碧桂园 '],['荔城西区'],['3室2厅 | 113.21平米 | 西 | 精装 | 低楼层(共6层) | 2002年 | 板楼'],['148'],"['13,074元/平']",增城区
['带70平方大露.台 全屋翻新未入住'],['富雅名居 '],['新塘北'],['3室1厅 | 121.93平米 | 东南 南 北 | 精装 | 高楼层(共9层) | 2005年 | 塔楼'],['108'],"['8,858元/平']",增城区
['满五年 南北对流3房 拎包入住'],['海伦春天 '],['永宁'],['3室2厅 | 120.78平米 | 南 北 | 简装 | 低楼层(共22层) | 2012年 | 塔楼'],['140'],"['11,592元/平']",增城区
['业主自住，保养好      诚心出'],['增城一品山湖 '],['荔城增江'],['3室2厅 | 129.75平米 | 南 | 精装 | 低楼层(共29层)  | 塔楼'],['110'],"['8,478元/平']",增城区
['舒适三房2卫   户型方正实用   业主诚心有惊喜'],['敏捷锦绣天伦 '],['新塘北'],['3室1厅 | 110.78平米 | 东南 | 其他 | 高楼层(共32层) | 2015年 | 塔楼'],['136'],"['12,277元/平']",增城区
['华立大学旁，近北绕线，置业安家，人气足'],['乐活小镇 '],['荔城增江'],['3室2厅 | 118.34平米 | 南 | 其他 | 中楼层(共18层) | 2011年 | 塔楼'],['105'],"['8,873元/平']",增城区
['近华附精装大三房，带车位，中高楼层，采光通风好'],['广州敏捷绿湖首府三期 '],['石滩镇'],['3室1厅 | 110.63平米 | 北 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['102'],"['9,220元/平']",增城区
