标题,小区,地区,房源信息,总价,单价,所在区
['锦绣银湾 三期 一线江景 保养好 实惠'],['锦绣银湾 '],['大石'],['3室2厅 | 122.86平米 | 东 北 | 其他 | 低楼层(共28层) | 2007年 | 板塔结合'],['360'],"['29,302元/平']",番禺区
['2000年建成，框架结构，户型通透，安静，采光通风好'],['华葆明苑 '],['市桥'],['3室2厅 | 120.4平米 | 南 北 | 其他 | 中楼层(共7层) | 2000年 | 塔楼'],['218'],"['18,107元/平']",番禺区
['满五年，东南向，户型方正，可望园林和江景'],['丽江花园左岸 '],['南浦'],['3室2厅 | 121.2平米 | 南 | 精装 | 低楼层(共16层) | 2003年 | 塔楼'],['380'],"['31,354元/平']",番禺区
['南向大三房 看园林 没遮挡，毛坯自主朔造'],['昊龙花园北区 '],['桥南'],['3室2厅 | 118.56平米 | 南 | 毛坯 | 低楼层(共9层) | 2007年 | 塔楼'],['350'],"['29,521元/平']",番禺区
['凯德山海连城一期，电梯3房南向单位 保养很好'],['凯德山海连城 '],['莲花山'],['3室2厅 | 124.37平米 | 南 | 其他 | 31层  | 塔楼'],['328'],"['26,373元/平']",番禺区
['桥南绿庭雅苑 小区中间位置 前后不靠路 中楼层 南向'],['绿庭雅苑 '],['桥南'],['3室1厅 | 115.43平米 | 东南 南 | 精装 | 低楼层(共6层) | 2005年 | 塔楼'],['203'],"['17,587元/平']",番禺区
['店长推荐 南向高楼层 大三房 业主急卖'],['凯德山海连城 '],['莲花山'],['3室2厅 | 124.44平米 | 南 北 | 精装 | 31层  | 塔楼'],['230'],"['18,483元/平']",番禺区
['丽水蓝天 电梯次新房 南向看花园  采光好 保养好'],['丽水蓝天 '],['大石'],['3室2厅 | 127.32平米 | 南 | 其他 | 低楼层(共31层) | 2016年 | 板塔结合'],['490'],"['38,486元/平']",番禺区
['丽江花园左岸 3室1厅 西北'],['丽江花园左岸 '],['南浦'],['3室1厅 | 129.88平米 | 西北 | 其他 | 中楼层(共18层) | 2003年 | 塔楼'],['403'],"['31,029元/平']",番禺区
['小区中间位置，南北对流，高楼层视野好'],['华荟南景园 '],['桥南'],['3室1厅 | 127.9平米 | 南 北 | 其他 | 中楼层(共16层) | 2002年 | 塔楼'],['303'],"['23,691元/平']",番禺区
['丽字楼电梯复式，装修保养好，拎包入住'],['丽江花园丽彦楼 '],['南浦'],['3室2厅 | 126.94平米 | 南 北 | 精装 | 高楼层(共9层) | 1995年 | 塔楼'],['320'],"['25,209元/平']",番禺区
['运二 环境优美 居住舒适 交通便利'],['亚运城运动员村二区 '],['亚运城'],['3室2厅 | 116.35平米 | 北 | 简装 | 中楼层(共14层)  | 板楼'],['270'],"['23,206元/平']",番禺区
['天荟 舒适3房 近地铁 中层南向 视野开阔 全新装修'],['亚运城天荟 '],['亚运城'],['3室1厅 | 128.12平米 | 南 | 精装 | 中楼层(共55层) | 2016年 | 塔楼'],['398'],"['31,065元/平']",番禺区
['鑫隆世家 精装三房 位置安静 诚心卖'],['鑫隆世家 '],['石楼'],['3室2厅 | 112平米 | 北 | 简装 | 高楼层(共16层) | 2012年 | 塔楼'],['180'],"['16,072元/平']",番禺区
['新世纪花园满五唯一税费少自住保养新诚心出卖'],['新世纪花园 '],['桥南'],['3室2厅 | 116.2平米 | 北 | 精装 | 高楼层(共6层) | 2005年 | 塔楼'],['210'],"['18,073元/平']",番禺区
['趣园南街大三房 一梯两户 满五 南北对流 业主急卖'],['锦绣趣园 '],['钟村'],['3室2厅 | 113.72平米 | 南 | 简装 | 高楼层(共6层) | 2005年 | 塔楼'],['210'],"['18,467元/平']",番禺区
['金月湾东南向方正大三房 望江 近地铁 楼下公办幼儿园'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 129.16平米 | 东南 | 精装 | 中楼层(共23层) | 2009年 | 塔楼'],['368'],"['28,492元/平']",番禺区
['吉祥北园仲元区 大四房 小区中间位置 安静 装修保养新'],['吉祥北园D区 '],['洛溪'],['3室1厅 | 124.2平米 | 东南 | 精装 | 高楼层(共7层) | 1993年 | 板塔结合'],['300'],"['24,155元/平']",番禺区
['流金岁月 高层住宅 已合单证，位置好，采光好'],['海伦堡流金岁月 '],['桥南'],['3室2厅 | 114.43平米 | 西南 | 精装 | 高楼层(共28层) | 2010年 | 塔楼'],['388'],"['33,908元/平']",番禺区
['石楼建发广场 复试 看房方便 业主诚心放卖'],['建发广场 '],['石楼'],['3室1厅 | 122.5平米 | 南 | 简装 | 高楼层(共6层)  | 板楼'],['101'],"['8,245元/平']",番禺区
['房子满五唯一，南向单位，采光好，小区是人车分流'],['富怡三区 '],['石碁'],['3室2厅 | 115.9平米 | 南 | 简装 | 高楼层(共7层) | 1997年 | 塔楼'],['150'],"['12,943元/平']",番禺区
['祈福缤纷汇 3室2厅 南'],['祈福缤纷汇 '],['祈福新村'],['3室2厅 | 114.22平米 | 南 | 精装 | 25层 | 2017年 | 板塔结合'],['370'],"['32,394元/平']",番禺区
['珠江花园二期 119方大三房南北对流户型 中层望江'],['珠江花园 '],['厦滘'],['3室2厅 | 119.49平米 | 东南 南 | 精装 | 中楼层(共28层) | 2010年 | 塔楼'],['520'],"['43,519元/平']",番禺区
['准电梯南北对流大三房，位置安静楼距宽'],['富丽家园福泰园 '],['大石'],['3室1厅 | 114.9平米 | 南 | 其他 | 中楼层(共8层) | 1995年 | 板楼'],['250'],"['21,759元/平']",番禺区
['金月湾南向大三房 户型方正 望江望花园'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 127平米 | 东南 | 精装 | 低楼层(共31层) | 2014年 | 塔楼'],['425'],"['33,465元/平']",番禺区
['丽江花园左岸方正东南3房，望园林安静'],['丽江花园左岸 '],['南浦'],['3室2厅 | 121.4平米 | 东南 | 精装 | 低楼层(共16层) | 2003年 | 塔楼'],['463'],"['38,139元/平']",番禺区
['喜盈雅境大3房，南向望园景，过5年唯一物业（税费少）'],['喜盈雅境 '],['桥南'],['3室2厅 | 120.87平米 | 南 | 简装 | 低楼层(共18层) | 2008年 | 塔楼'],['320'],"['26,475元/平']",番禺区
['小区中间位置房子过五年产权清晰无按揭可随时交易过户'],['朗陶居 '],['桥南'],['3室2厅 | 112.7平米 | 南 | 简装 | 中楼层(共6层) | 2001年 | 塔楼'],['235'],"['20,852元/平']",番禺区
['锦绣半岛西区 方正大三房  高层视野开阔'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 128平米 | 北 | 简装 | 高楼层(共18层) | 2009年 | 塔楼'],['288'],"['22,500元/平']",番禺区
['一楼带136方大花园 位置舒适 朝向南 采光亮'],['华南碧桂园翠宏台 '],['华南碧桂园'],['3室1厅 | 125.6平米 | 南 | 其他 | 7层 | 2001年 | 塔楼'],['592'],"['47,134元/平']",番禺区
['单证 过五唯一 高层南向 视野开阔 二次装修'],['锦绣银湾 '],['大石'],['3室2厅 | 117.89平米 | 南 | 精装 | 高楼层(共28层) | 2007年 | 板塔结合'],['430'],"['36,475元/平']",番禺区
['锦绣银湾一线江景  采光通风好'],['锦绣银湾 '],['大石'],['3室2厅 | 123.46平米 | 北 | 精装 | 低楼层(共28层) | 2007年 | 板塔结合'],['365'],"['29,565元/平']",番禺区
['金山谷尚层七期 两梯四户舒适精装三房两卫'],['金山谷尚层 '],['金山谷'],['3室2厅 | 110.43平米 | 北 | 其他 | 中楼层(共32层) | 2015年 | 塔楼'],['356'],"['32,238元/平']",番禺区
['双拼别墅   装修新  业主儿子新婚新装修过'],['金业花园 '],['桥南'],['3室2厅 | 112.9平米 | 北 | 其他 | 1层 | 1990年 | 暂无数据'],['580'],"['51,373元/平']",番禺区
['名望天下 视野开阔近地铁口 保养好 二次装修'],['祈福名望天下 '],['祈福新村'],['3室2厅 | 114.93平米 | 西南 | 精装 | 高楼层(共54层)  | 塔楼'],['550'],"['47,856元/平']",番禺区
['左岸3房望江望泳池，高层南向阳光充足采光好'],['丽江花园左岸 '],['南浦'],['3室2厅 | 129.15平米 | 南 | 其他 | 中楼层(共18层) | 2003年 | 塔楼'],['380'],"['29,424元/平']",番禺区
['朗陶居顶楼复式自带天台，实用高'],['朗陶居 '],['桥南'],['3室2厅 | 116.84平米 | 北 | 简装 | 高楼层(共6层) | 2001年 | 塔楼'],['200'],"['17,118元/平']",番禺区
['金月湾东南向方正大三房 望江 近地铁 楼下公办幼儿园'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 129.16平米 | 东南 | 精装 | 中楼层(共23层) | 2009年 | 塔楼'],['368'],"['28,492元/平']",番禺区
['流金岁月 高层住宅 已合单证，位置好，采光好'],['海伦堡流金岁月 '],['桥南'],['3室2厅 | 114.43平米 | 西南 | 精装 | 高楼层(共28层) | 2010年 | 塔楼'],['388'],"['33,908元/平']",番禺区
['石楼建发广场 复试 看房方便 业主诚心放卖'],['建发广场 '],['石楼'],['3室1厅 | 122.5平米 | 南 | 简装 | 高楼层(共6层)  | 板楼'],['101'],"['8,245元/平']",番禺区
['此房一楼带自用面积80多平 方正格局 精装修 位置安静'],['海龙湾 '],['南浦'],['3室1厅 | 124.3平米 | 西北 | 精装 | 低楼层(共11层) | 2004年 | 塔楼'],['418'],"['33,629元/平']",番禺区
['户型方正  小区管理 环境舒适 出行方便'],['彩晴轩 '],['市桥北'],['3室2厅 | 110.27平米 | 南 北 | 精装 | 高楼层(共11层) | 2003年 | 塔楼'],['289'],"['26,209元/平']",番禺区
['顶层带55平大阳台，南向，产权清晰，三房两卫，全明'],['顺德碧桂园东苑 '],['顺德碧桂园'],['3室2厅 | 127.5平米 | 南 | 其他 | 高楼层(共6层) | 2002年 | 塔楼'],['133'],"['10,432元/平']",番禺区
['锦绣银湾 单证三房 正南向 有钥匙即看 可以谈'],['锦绣银湾 '],['大石'],['3室1厅 | 115.91平米 | 南 | 其他 | 中楼层(共28层) | 2007年 | 板塔结合'],['408'],"['35,200元/平']",番禺区
['番禺奥园大三房，南北对流，格局好。'],['番禺奥林匹克花园 '],['桥南'],['3室2厅 | 122.6平米 | 东南 南 | 其他 | 中楼层(共7层) | 2002年 | 板楼'],['320'],"['26,102元/平']",番禺区
['喜盈雅境大3房，南向望园景，过5年唯一物业（税费少）'],['喜盈雅境 '],['桥南'],['3室2厅 | 120.87平米 | 南 | 简装 | 低楼层(共18层) | 2008年 | 塔楼'],['320'],"['26,475元/平']",番禺区
['小区中间位置房子过五年产权清晰无按揭可随时交易过户'],['朗陶居 '],['桥南'],['3室2厅 | 112.7平米 | 南 | 简装 | 中楼层(共6层) | 2001年 | 塔楼'],['235'],"['20,852元/平']",番禺区
['锦绣半岛西区 方正大三房  高层视野开阔'],['锦绣半岛西区 '],['南浦'],['3室2厅 | 128平米 | 北 | 简装 | 高楼层(共18层) | 2009年 | 塔楼'],['288'],"['22,500元/平']",番禺区
['海龙湾 电梯三房 装修保养好 小区环境优美'],['海龙湾 '],['南浦'],['3室1厅 | 120.1平米 | 南 北 | 其他 | 低楼层(共12层) | 2004年 | 塔楼'],['269'],"['22,399元/平']",番禺区
['新上笋盘：银湾江景精装高层南向三房 南北通透采光好'],['锦绣银湾 '],['大石'],['3室2厅 | 115平米 | 南 北 | 精装 | 中楼层(共28层) | 2007年 | 板塔结合'],['368'],"['32,000元/平']",番禺区
['低楼层，一梯两户私密性好，南北对流通风采光效果强'],['富庭雅园北区 '],['石碁'],['3室2厅 | 122.18平米 | 南 | 简装 | 中楼层(共7层)  | 暂无数据'],['175'],"['14,324元/平']",番禺区
['此房满五年，户型方正 ， 电梯大三房 。'],['丽江花园左岸 '],['南浦'],['3室1厅 | 125.1平米 | 西北 | 精装 | 低楼层(共18层) | 2003年 | 塔楼'],['400'],"['31,975元/平']",番禺区
['锦绣银湾 对流户型 高层江景 视野开阔 看房方便'],['锦绣银湾 '],['大石'],['3室1厅 | 125.89平米 | 南 北 | 其他 | 中楼层(共28层) | 2007年 | 板塔结合'],['356'],"['28,279元/平']",番禺区
['靓楼层电梯江景房  采光好  看楼方便'],['百事佳花园 '],['南浦'],['3室2厅 | 112.31平米 | 南 | 精装 | 高楼层(共28层) | 1995年 | 塔楼'],['203'],"['18,075元/平']",番禺区
['三房全南向 高层采光好 格局方正 视野开阔 新装修'],['锦绣半岛东区 '],['南浦'],['3室2厅 | 129.78平米 | 南 | 精装 | 高楼层(共26层) | 2012年 | 塔楼'],['345'],"['26,584元/平']",番禺区
['满五年，东南向，户型方正，可望园林和江景'],['丽江花园左岸 '],['南浦'],['3室2厅 | 121.2平米 | 南 | 精装 | 低楼层(共16层) | 2003年 | 塔楼'],['380'],"['31,354元/平']",番禺区
['南向大三房 看园林 没遮挡，毛坯自主朔造'],['昊龙花园北区 '],['桥南'],['3室2厅 | 118.56平米 | 南 | 毛坯 | 低楼层(共9层) | 2007年 | 塔楼'],['350'],"['29,521元/平']",番禺区
['此房满五年，电梯大三房，户型方正。'],['丽江花园左岸 '],['南浦'],['3室2厅 | 126.2平米 | 东南 南 | 简装 | 低楼层(共16层) | 2003年 | 塔楼'],['410'],"['32,489元/平']",番禺区
['2000年建成，框架结构，户型通透，安静，采光通风好'],['华葆明苑 '],['市桥'],['3室2厅 | 120.4平米 | 南 北 | 其他 | 中楼层(共7层) | 2000年 | 塔楼'],['218'],"['18,107元/平']",番禺区
['满五唯一 位置好 安静舒适 房子保养好'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 116.36平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼'],['310'],"['26,642元/平']",番禺区
['玻码框架，可做公积金贷款。市桥文化宫， 生活便利'],['光明南路 '],['市桥'],['3室2厅 | 129.7平米 | 南 | 简装 | 高楼层(共8层) | 1992年 | 暂无数据'],['134'],"['10,332元/平']",番禺区
['番禺广场 南郊市场 楼梯低楼层大三房 格局方正'],['南郊市场 '],['桥南'],['3室2厅 | 124.8平米 | 南 | 其他 | 中楼层(共7层)  | 塔楼'],['155'],"['12,420元/平']",番禺区
['东怡新区东雅园 3室1厅 东 西'],['东怡新区东雅园 '],['东怡新区'],['3室1厅 | 123.1平米 | 东 西 | 精装 | 高楼层(共7层) | 2003年 | 塔楼'],['250'],"['20,309元/平']",番禺区
['时代柏林 带车位精致大三房 南向格局方正 诚意出让'],['时代柏林 '],['桥南'],['3室2厅 | 113.97平米 | 南 | 精装 | 低楼层(共32层)  | 暂无数据'],['395'],"['34,659元/平']",番禺区
['房子稀有大户型 采光靓 小区环境不错 南北对流户型'],['富丽家园福宁园 '],['大石'],['3室2厅 | 114.9平米 | 南 | 精装 | 高楼层(共8层) | 1995年 | 塔楼'],['253'],"['22,020元/平']",番禺区
['如英居东南向大三房 望花园安静舒适'],['丽江花园如英居 '],['南浦'],['3室1厅 | 124.52平米 | 东南 | 其他 | 低楼层(共38层) | 2015年 | 塔楼'],['550'],"['44,170元/平']",番禺区
['金沙御苑 电梯高层 不看路  装修新净'],['金沙湾花园金沙御苑 '],['沙湾'],['3室2厅 | 125.65平米 | 北 | 精装 | 高楼层(共24层) | 2012年 | 塔楼'],['310'],"['24,672元/平']",番禺区
['锦绣银湾 3室2厅 北'],['锦绣银湾 '],['大石'],['3室2厅 | 125.15平米 | 北 | 其他 | 低楼层(共24层) | 2007年 | 板塔结合'],['350'],"['27,967元/平']",番禺区
['大三房   小楼层低密度  靓房'],['丽江花园华林居 '],['南浦'],['3室2厅 | 122.6平米 | 西南 西北 | 精装 | 中楼层(共5层) | 1998年 | 塔楼'],['300'],"['24,470元/平']",番禺区
['富丽广场  大三房 中层 可以随时看房'],['富丽广场 '],['大石'],['3室1厅 | 119.3平米 | 东 西 | 其他 | 中楼层(共6层) | 1995年 | 板楼'],['185'],"['15,508元/平']",番禺区
['业主诚意想买，房屋业主保养的很好。'],['时代柏林 '],['桥南'],['3室2厅 | 112.68平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼'],['435'],"['38,605元/平']",番禺区
['过五唯一 少税 电梯南向 采光通风好 封闭式小区'],['丽江花园左岸 '],['南浦'],['3室2厅 | 129.43平米 | 西南 | 简装 | 低楼层(共18层) | 2003年 | 塔楼'],['473'],"['36,545元/平']",番禺区
['锦绣半岛金月湾中高层户型方正大三房，采光充足'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 115.2平米 | 东北 | 其他 | 高楼层(共31层) | 2009年 | 塔楼'],['400'],"['34,723元/平']",番禺区
['庄士三房满五不唯一 南向高楼层  看房方便'],['庄士映蝶蓝湾 '],['石楼'],['3室2厅 | 115平米 | 南 | 其他 | 中楼层(共17层)  | 塔楼'],['218'],"['18,957元/平']",番禺区
['过两年，东南朝向，视野开阔，景观美丽，拎包入住'],['金地壹阅府 '],['万博'],['3室2厅 | 129.12平米 | 东南 | 精装 | 43层 | 2021年 | 板楼'],['910'],"['70,478元/平']",番禺区
['奥园电梯南向高层三房 中间位置 少有放盘'],['番禺奥林匹克花园 '],['桥南'],['3室2厅 | 127.8平米 | 南 | 精装 | 中楼层(共11层) | 2005年 | 塔楼'],['349'],"['27,309元/平']",番禺区
['过五唯一，一线江景，位置好，正望园景'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 129.69平米 | 西南 | 精装 | 高楼层(共30层)  | 塔楼'],['491'],"['37,860元/平']",番禺区
['花园泳池次新小区 电梯楼 精装修 人车分流'],['星力时代豪庭 '],['市桥北'],['3室2厅 | 110.11平米 | 北 | 精装 | 低楼层(共33层) | 2015年 | 塔楼'],['288'],"['26,156元/平']",番禺区
['满五年唯一，中楼层，视野开阔，采光充足，配套齐全'],['富庭雅园北区 '],['石碁'],['3室2厅 | 119.12平米 | 南 北 | 精装 | 中楼层(共7层) | 2003年 | 塔楼'],['213'],"['17,882元/平']",番禺区
['金月湾 居家温馨大三房 南向园景'],['锦绣半岛金月湾 '],['南浦'],['3室2厅 | 125.81平米 | 东南 | 精装 | 中楼层(共18层) | 2009年 | 塔楼'],['418'],"['33,225元/平']",番禺区
['建桥大厦  实用三房  产权清晰  电梯中层  业主急卖'],['建桥大厦 '],['市桥'],['3室1厅 | 111.7平米 | 南 | 简装 | 中楼层(共17层) | 1993年 | 塔楼'],['138'],"['12,355元/平']",番禺区
['雅逸庭，满五唯一，带主套，位置好，生活方便。'],['广州雅居乐花园雅逸庭 '],['雅居乐'],['3室2厅 | 126.8平米 | 北 | 其他 | 11层 | 2004年 | 塔楼'],['449'],"['35,411元/平']",番禺区
['建发广场三房，拎包可入住，保养很好，主卧宽敞'],['建发广场 '],['石楼'],['3室2厅 | 117.9平米 | 南 北 | 其他 | 高楼层(共6层)  | 暂无数据'],['135'],"['11,451元/平']",番禺区
['盛龙社区 ，三房带精装物业  看房方便'],['盛龙社区 '],['国际创新城'],['3室2厅 | 115.22平米 | 南 | 其他 | 中楼层(共6层)  | 暂无数据'],['210'],"['18,227元/平']",番禺区
['高层望江视野开阔 户型方正，实用三房，人车分流小区'],['丽江花园左岸 '],['南浦'],['3室2厅 | 121.6平米 | 东 东南 | 精装 | 中楼层(共16层) | 2003年 | 塔楼'],['520'],"['42,764元/平']",番禺区
['倚莲半岛花园 户型方正 通风采光好 看房方便'],['倚莲半岛花园 '],['莲花山'],['3室1厅 | 111.32平米 | 北 | 其他 | 中楼层(共16层) | 2014年 | 塔楼'],['185'],"['16,619元/平']",番禺区
['锦绣半岛南区电梯大三房 装修保养好  主要是税少'],['锦绣半岛金月湾 '],['南浦'],['3室1厅 | 129.3平米 | 南 | 精装 | 低楼层(共23层) | 2009年 | 塔楼'],['388'],"['30,008元/平']",番禺区
['番禺桥南电梯高层大三房，户型方正实用，装修保养新净'],['海伦堡花样年华三期 '],['桥南'],['3室1厅 | 128.5平米 | 东 | 其他 | 高楼层(共18层) | 2005年 | 塔楼'],['330'],"['25,681元/平']",番禺区
['鑫隆世家精装修大三房  望小区园林 保养新 中高楼层'],['鑫隆世家 '],['石楼'],['3室2厅 | 112.96平米 | 北 | 精装 | 中楼层(共16层)  | 塔楼'],['217'],"['19,211元/平']",番禺区
['电梯高层精装修户型方正业主工作调动忍痛割爱放盘'],['时代柏林 '],['桥南'],['3室2厅 | 113平米 | 南 | 精装 | 中楼层(共32层) | 2018年 | 塔楼'],['467'],"['41,328元/平']",番禺区
['电梯高层，南向采光充足，明厨明卫，可直接拎包入住。'],['时代柏林 '],['桥南'],['3室2厅 | 113平米 | 南 | 精装 | 高楼层(共32层)  | 塔楼'],['420'],"['37,169元/平']",番禺区
['珑翠花园 顶层带天台 位置好 保养好 证过五年'],['珑翠花园 '],['汉溪长隆'],['3室2厅 | 116平米 | 东南 | 其他 | 11层 | 2013年 | 板塔结合'],['430'],"['37,069元/平']",番禺区
['满两年 中高层南向 采光好 精装'],['时代倾城(番禺区) '],['南村'],['3室1厅 | 118.51平米 | 南 | 其他 | 高楼层(共33层) | 2014年 | 塔楼'],['300'],"['25,315元/平']",番禺区
['房子中间楼层 户型好采光好 业主诚心出'],['亚运城运动员村四区 '],['亚运城'],['3室2厅 | 115.03平米 | 北 | 精装 | 中楼层(共14层)  | 塔楼'],['228'],"['19,821元/平']",番禺区
['靓户型，业主诚心放卖，环境优美'],['凯德山海连城 '],['莲花山'],['3室2厅 | 125.02平米 | 南 | 其他 | 33层  | 塔楼'],['300'],"['23,997元/平']",番禺区
['此房满五唯一，采光通秀，厅出阳台，保养新净。'],['丽江花园星海洲 '],['南浦'],['3室2厅 | 110.2平米 | 东北 | 精装 | 低楼层(共25层) | 1999年 | 塔楼'],['280'],"['25,409元/平']",番禺区
['层高4.6米，二次装修，满五唯一，业主有心卖可以谈'],['佰利山 '],['雅居乐'],['3室1厅 | 118.9平米 | 东南 | 精装 | 30层 | 2010年 | 塔楼'],['334'],"['28,091元/平']",番禺区
['全新装修，未住过，证过五年。南北对流行。。。。'],['庄士映蝶蓝湾 '],['石楼'],['3室2厅 | 113.93平米 | 南 北 | 精装 | 低楼层(共16层)  | 塔楼'],['190'],"['16,677元/平']",番禺区
['珑翠花园南北对流三房 满五唯一 急优选择'],['珑翠花园 '],['汉溪长隆'],['3室2厅 | 124.95平米 | 南 北 | 精装 | 11层  | 板塔结合'],['430'],"['34,414元/平']",番禺区
['尚上名筑 南向三房 位置安静 看小区园林'],['尚上名筑三期 '],['亚运城'],['3室2厅 | 123.01平米 | 南 | 其他 | 中楼层(共31层) | 2017年 | 塔楼'],['280'],"['22,763元/平']",番禺区
['锦绣生态园  南向3房  靓楼层  ，靠大门口，出入方便'],['锦绣生态园 '],['钟村'],['3室2厅 | 112.48平米 | 南 | 其他 | 中楼层(共6层) | 2004年 | 塔楼'],['230'],"['20,449元/平']",番禺区
['南向  中间位置  大面积全南向户型  精装修'],['朗陶居 '],['桥南'],['3室2厅 | 127.5平米 | 南 | 简装 | 中楼层(共7层) | 2001年 | 塔楼'],['239'],"['18,746元/平']",番禺区
['桥南品质盘，当您走进的那一刻就能体会'],['星晨时代豪庭 '],['沙湾'],['3室2厅 | 129.39平米 | 南 | 精装 | 低楼层(共26层) | 2011年 | 塔楼'],['386'],"['29,833元/平']",番禺区
['房子户型方正，使用率高，视野开阔。'],['星河湾畅心园 '],['星河湾'],['3室2厅 | 128.1平米 | 东北 | 精装 | 低楼层(共10层) | 2001年 | 塔楼'],['368'],"['28,728元/平']",番禺区
['华侨城原装电梯舒适三房  靓装修  格局靓  省税'],['华侨城(番禺) '],['市桥'],['3室2厅 | 116.9平米 | 西北 | 精装 | 低楼层(共9层) | 1996年 | 塔楼'],['165'],"['14,115元/平']",番禺区
['星尚花园南向园景三房，保养好楼距宽，拎包入住。'],['星尚花园 '],['市桥东'],['3室1厅 | 116.69平米 | 南 | 精装 | 低楼层(共26层)  | 板楼'],['296'],"['25,367元/平']",番禺区
['（靓！靓！）祈福新村迎风阁大3房套房成就成功的你！'],['祈福新村迎风阁 '],['祈福新村'],['3室2厅 | 120.43平米 | 北 东北 | 精装 | 高楼层(共18层) | 2005年 | 板塔结合'],['358'],"['29,727元/平']",番禺区
['凯德山海连城 户型方正 通风采光好 看房方便 急'],['凯德山海连城 '],['莲花山'],['3室2厅 | 124.92平米 | 南 | 其他 | 33层  | 塔楼'],['288'],"['23,055元/平']",番禺区
['番禺广场满五唯一，电梯中高层，视野开阔，交通方便'],['建业大厦 '],['市桥'],['3室2厅 | 116.7平米 | 东南 | 精装 | 高楼层(共16层) | 1996年 | 塔楼'],['173'],"['14,825元/平']",番禺区
['东雅园 大三房 保养好 可加装电梯 生活方便 诚意出'],['东怡新区东雅园 '],['东怡新区'],['3室2厅 | 130平米 | 南 | 简装 | 低楼层(共7层) | 2003年 | 塔楼'],['239'],"['18,385元/平']",番禺区
['华景顶层复式 带私家露台花园 装修保养好'],['番禺华景新城 '],['桥南'],['3室2厅 | 110.75平米 | 东 西 | 其他 | 高楼层(共7层) | 1999年 | 板楼'],['180'],"['16,253元/平']",番禺区
['吉祥北园 仲元大三房  地铁口就在小区门口'],['吉祥北园D区 '],['洛溪'],['3室2厅 | 124.2平米 | 东南 | 简装 | 中楼层(共7层) | 1993年 | 板塔结合'],['258'],"['20,773元/平']",番禺区
['房大厅大 南北对流 满五唯一 近地铁 交通便利'],['南浦长大公司 '],['南浦'],['3室2厅 | 119平米 | 南 | 精装 | 中楼层(共8层) | 2002年 | 塔楼'],['210'],"['17,648元/平']",番禺区
['华荟南景园 过五唯一高层采光通风好'],['华荟南景园 '],['桥南'],['3室1厅 | 122.54平米 | 北 | 精装 | 高楼层(共16层) | 2002年 | 塔楼'],['295'],"['24,074元/平']",番禺区
['过五且唯一物业，望园景，通风采光好，视野开阔'],['番禺海伦堡 '],['桥南'],['3室2厅 | 112.1平米 | 南 北 | 精装 | 中楼层(共10层) | 2005年 | 塔楼'],['270'],"['24,086元/平']",番禺区
['倚莲半岛花园 户型方正 通风采光好 看房方便'],['倚莲半岛花园 '],['莲花山'],['3室2厅 | 111.32平米 | 北 | 其他 | 高楼层(共16层) | 2014年 | 塔楼'],['200'],"['17,967元/平']",番禺区
['凯德山海连城 户型方正 通风采光好 看房方便'],['凯德山海连城 '],['莲花山'],['3室2厅 | 125.41平米 | 南 | 其他 | 33层  | 塔楼'],['225'],"['17,942元/平']",番禺区
['好房推荐 中楼层，采光 通风好，楼间距宽，满五唯一'],['亚运城天誉 '],['亚运城'],['3室2厅 | 125.46平米 | 南 | 精装 | 中楼层(共32层)  | 塔楼'],['338'],"['26,941元/平']",番禺区
['运动员一区中高楼层 满5年未住过三房'],['亚运城运动员村一区 '],['亚运城'],['3室2厅 | 116.05平米 | 南 北 | 精装 | 中楼层(共11层)  | 塔楼'],['348'],"['29,988元/平']",番禺区
['缤纷汇 一线无遮挡景观 看祈福全景高层 近地铁'],['祈福缤纷汇 '],['祈福新村'],['3室1厅 | 112.99平米 | 南 | 其他 | 33层 | 2017年 | 板塔结合'],['385'],"['34,074元/平']",番禺区
['店长推荐 南向高楼层 大三房 业主急卖'],['凯德山海连城 '],['莲花山'],['3室2厅 | 124.44平米 | 南 北 | 精装 | 31层  | 塔楼'],['230'],"['18,483元/平']",番禺区
['满五税费少 小区中间位置 中高楼层   保养好'],['亚运城运动员村四区 '],['亚运城'],['3室2厅 | 114.67平米 | 南 | 精装 | 高楼层(共11层)  | 塔楼'],['250'],"['21,802元/平']",番禺区
['时代柏林精装南向三房 凤凰层 视野开阔'],['时代柏林 '],['桥南'],['3室2厅 | 112.67平米 | 南 北 | 精装 | 高楼层(共32层) | 2018年 | 塔楼'],['435'],"['38,609元/平']",番禺区
['满五唯一，视野开阔安静，业主诚意出，'],['中颐海伦堡花样年华二期 '],['桥南'],['3室2厅 | 124平米 | 东南 东北 | 毛坯 | 低楼层(共12层) | 2005年 | 塔楼'],['270'],"['21,775元/平']",番禺区
